Sourceid,Title,SJR,field,octile
27711,Meteoritics and Planetary Science,1.501,19,7
27773,Planetary and Space Science,1.065,19,7
27786,Journal of Marine Systems,1.278,19,7
27787,Journal of Oceanography,0.989,19,7
27847,Marine Geology,1.393,19,7
27854,Transactions of Nonferrous Metals Society of China (English Edition),0.908,19,7
27947,Geophysical Journal International,1.506,19,7
27965,Geophysics,1.018,19,7
28074,International Journal of Modern Physics D,1.079,19,7
28245,Solar Physics,1.517,19,7
28355,Oceanography,1.392,19,7
28441,Journal of Geodynamics,1.205,19,7
28449,Journal of Volcanology and Geothermal Research,1.483,19,7
28551,Physics of the Earth and Planetary Interiors,1.285,19,7
28671,Geographical Analysis,0.904,19,7
28694,Geographical Journal,1.043,19,7
28795,GIScience and Remote Sensing,0.99,19,7
28947,Bulletin of the Seismological Society of America,1.525,19,7
28960,Soil Dynamics and Earthquake Engineering,1.075,19,7
29586,"Journal of Guidance, Control, and Dynamics",1.104,19,7
32805,"Tellus, Series B: Chemical and Physical Meteorology",1.203,19,7
35824,Agricultural Water Management,1.272,19,7
51166,Natural Hazards and Earth System Sciences,0.965,19,7
70792,"Tellus, Series A: Dynamic Meteorology and Oceanography",0.958,19,7
81697,Publications of the Astronomical Society of Australia,1.237,19,7
86430,Remote Sensing,1.386,19,7
91941,World Archaeology,1.349,19,7
99584,Journal of Soils and Sediments,0.919,19,7
110327,Computers and Geosciences,1.35,19,7
110607,Annals of Glaciology,1.194,19,7
145209,Bulletin of Earthquake Engineering,1.522,19,7
4000151603,Space Weather,0.986,19,7
4400151717,Journal of Applied Meteorology and Climatology,1.408,19,7
4500151401,Geostandards and Geoanalytical Research,1.43,19,7
5000155901,Journal of Systematic Palaeontology,0.953,19,7
5800179606,Carbon Balance and Management,0.977,19,7
6400153109,Russian Geology and Geophysics,0.952,19,7
7100153133,Spatial Economic Analysis,0.993,19,7
10900153323,Georisk,0.916,19,7
13300154704,Geography Compass,1.363,19,7
15300154827,SPE Journal,1.032,19,7
15300154856,Journal of Geosciences,0.977,19,7
16700154710,Ecohydrology,1.152,19,7
17300154739,Aquatic Biology,0.949,19,7
18400156701,Aeolian Research,1.117,19,7
19600166216,Earth Interactions,0.927,19,7
19900191969,Solid Earth,1.06,19,7
20900195110,Geotechnique Letters,1.174,19,7
21100201945,International Journal of Mining Science and Technology,1.323,19,7
21100206605,Spatial Statistics,1.488,19,7
21100215718,"Weather, Climate, and Society",1.324,19,7
21100220478,Urban Climate,1.236,19,7
21100239245,Oil and Gas Geology,0.992,19,7
21100255737,Anthropocene,1.099,19,7
21100265617,Weather and Climate Extremes,1.501,19,7
21100286958,Journal of Space Weather and Space Climate,1.439,19,7
21100407152,Earth Surface Dynamics,1.421,19,7
21100782253,Frontiers in Earth Science,1.248,19,7
12093,Atmospheric Science Letters,0.87,19,6
12175,Climate Research,0.774,19,6
12367,Photogrammetric Record,0.863,19,6
12369,Journal of Rare Earths,0.701,19,6
12440,Professional Geographer,0.783,19,6
13040,Antarctic Science,0.643,19,6
13178,Transactions in GIS,0.723,19,6
13334,Comptes Rendus - Palevol,0.768,19,6
13337,Acta Palaeontologica Polonica,0.788,19,6
13445,Meteorological Applications,0.654,19,6
13506,International Journal of Biometeorology,0.897,19,6
13932,Journal of Foraminiferal Research,0.639,19,6
13939,Journal of Paleontology,0.882,19,6
13956,Lethaia,0.873,19,6
13958,Marine Micropaleontology,0.869,19,6
14002,Palaeontologia Electronica,0.807,19,6
14004,Palaios,0.697,19,6
14119,Disasters,0.824,19,6
14171,Theoretical and Applied Climatology,0.867,19,6
14600,Review of Palaeobotany and Palynology,0.756,19,6
14617,Yantu Lixue/Rock and Soil Mechanics,0.731,19,6
14947,Bulletin of Engineering Geology and the Environment,0.896,19,6
15980,Cold Regions Science and Technology,0.806,19,6
16158,Proceedings of the Institution of Civil Engineers: Geotechnical Engineering,0.681,19,6
16351,International Journal of Mineral Processing,0.782,19,6
16430,Meitan Xuebao/Journal of the China Coal Society,0.864,19,6
16930,Mineralogical Magazine,0.751,19,6
16933,Mineralogy and Petrology,0.833,19,6
16934,Minerals and Metallurgical Processing,0.754,19,6
17012,Journal of Petroleum Geology,0.776,19,6
17013,Journal of Petroleum Science and Engineering,0.782,19,6
17613,Physics and Chemistry of Minerals,0.702,19,6
18039,Yantu Gongcheng Xuebao/Chinese Journal of Geotechnical Engineering,0.73,19,6
18264,Zhongguo Kuangye Daxue Xuebao/Journal of China University of Mining & Technology,0.678,19,6
18691,Comptes Rendus - Geoscience,0.666,19,6
19363,"Arctic, Antarctic, and Alpine Research",0.901,19,6
20992,Environmental Geochemistry and Health,0.884,19,6
22539,Cretaceous Research,0.835,19,6
22610,Facies,0.669,19,6
22674,International Journal of Remote Sensing,0.796,19,6
23226,Journal of South American Earth Sciences,0.829,19,6
23282,Natural Hazards,0.767,19,6
23840,Boreal Environment Research,0.683,19,6
24062,Geochemical Transactions,0.694,19,6
24155,Journal of Atmospheric Chemistry,0.8,19,6
24485,Lithology and Mineral Resources,0.664,19,6
24523,Acta Geologica Polonica,0.68,19,6
24686,Australian Journal of Earth Sciences,0.704,19,6
25742,Petrology,0.847,19,6
25771,Episodes,0.694,19,6
25844,GFF,0.799,19,6
25846,GSA Today,0.845,19,6
25866,Geo-Marine Letters,0.658,19,6
26352,Bulletin - Societie Geologique de France,0.674,19,6
26474,Geological Journal,0.846,19,6
26547,Geological Society Special Publication,0.902,19,6
26748,Astronomische Nachrichten,0.712,19,6
26788,Bulletin of Marine Science,0.878,19,6
27003,Geoscience Canada,0.659,19,6
27019,"Journal of Energy Resources Technology, Transactions of the ASME",0.834,19,6
27388,Acta Petrologica Sinica,0.712,19,6
27576,Island Arc,0.797,19,6
27778,Publication of the Astronomical Society of Japan,0.877,19,6
27784,Journal of Marine Science and Technology,0.784,19,6
27804,Mineral Processing and Extractive Metallurgy Review,0.766,19,6
27846,Marine and Freshwater Research,0.782,19,6
27852,Marine Resource Economics,0.772,19,6
27946,Geophysical and Astrophysical Fluid Dynamics,0.744,19,6
27961,Geophysical Prospecting,0.7,19,6
27967,Geotectonics,0.773,19,6
28016,Cartographic Journal,0.782,19,6
28333,Ocean and Coastal Management,0.896,19,6
28338,Ocean Dynamics,0.789,19,6
28436,Journal of Atmospheric and Solar-Terrestrial Physics,0.696,19,6
28447,Journal of Seismic Exploration,0.803,19,6
28448,Journal of Seismology,0.646,19,6
28579,Pure and Applied Geophysics,0.809,19,6
29267,Journal of Arid Environments,0.763,19,6
29460,Ground Water,0.886,19,6
29466,Hydrogeology Journal,0.886,19,6
29587,Journal of Propulsion and Power,0.665,19,6
31074,Geoarchaeology - An International Journal,0.823,19,6
31815,Journal of African Earth Sciences,0.681,19,6
63670,Bulletin of Geosciences,0.743,19,6
79889,Journal of Sea Research,0.853,19,6
93220,International Journal of Sediment Research,0.663,19,6
97647,Palaontologische Zeitschrift,0.658,19,6
130168,Environmental Chemistry,0.786,19,6
4700152634,Journal of Geographical Sciences,0.759,19,6
5100155056,Journal of Hydroinformatics,0.727,19,6
5600152714,Scientific Online Letters on the Atmosphere,0.787,19,6
7000153218,International Journal of Speleology,0.693,19,6
10600153366,Structure and Infrastructure Engineering,0.862,19,6
11200153502,Asia-Pacific Journal of Atmospheric Sciences,0.855,19,6
11600153461,Journal of Island and Coastal Archaeology,0.845,19,6
12000154316,Swiss Journal of Geosciences,0.741,19,6
12000154485,Journal of Land Use Science,0.674,19,6
12100154807,Journal of the Korean Astronomical Society,0.83,19,6
12400154723,Mathematical Geosciences,0.76,19,6
14500154732,"Air Quality, Atmosphere and Health",0.862,19,6
17300154720,Petroleum Exploration and Development,0.684,19,6
17800156777,Research in Astronomy and Astrophysics,0.681,19,6
19300157027,Bulletin of Glaciological Research,0.721,19,6
19400158591,Applied Geomatics,0.733,19,6
19600161901,Science China Earth Sciences,0.787,19,6
19700182634,Cuadernos de Investigacion Geografica,0.865,19,6
19700183014,Egyptian Journal of Remote Sensing and Space Science,0.803,19,6
19700187627,International Journal of Digital Earth,0.728,19,6
19700188257,International Journal of Image and Data Fusion,0.697,19,6
19700201327,Australian Meteorological and Oceanographic Journal,0.871,19,6
19700201636,Soil Research,0.777,19,6
19700201680,Remote Sensing Letters,0.752,19,6
19700202606,Andean Geology,0.674,19,6
19800188031,Mediterranean Marine Science,0.794,19,6
19900191609,Journal of Operational Oceanography,0.727,19,6
21100201941,Journal of Arid Land,0.652,19,6
21100204920,International Journal of Physical Modelling in Geotechnics,0.851,19,6
21100228018,International Journal of Disaster Risk Reduction,0.769,19,6
21100239235,Natural Gas Geoscience,0.783,19,6
21100254615,Atmospheric Pollution Research,0.723,19,6
21100372826,Alpine and Mediterranean Quaternary,0.76,19,6
21100453600,Geothermal Energy,0.75,19,6
21100454936,Journal of Applied Volcanology,0.892,19,6
12063,Acta Meteorologica Sinica,0.638,19,5
12090,Atmosphere - Ocean,0.623,19,5
12095,Anatolia,0.516,19,5
12375,Advances in Space Research,0.569,19,5
12395,Polar Geography,0.541,19,5
12818,Dynamics of Atmospheres and Oceans,0.604,19,5
12959,Origins of Life and Evolution of Biospheres,0.613,19,5
13005,Journal of Low Frequency Noise Vibration and Active Control,0.506,19,5
13350,Alcheringa,0.496,19,5
13352,Ameghiniana,0.601,19,5
13353,Annales de Paleontologie,0.53,19,5
13469,Meteorologische Zeitschrift,0.605,19,5
13471,Meteorology and Atmospheric Physics,0.543,19,5
13511,Shock and Vibration,0.468,19,5
13909,Geobios,0.618,19,5
14596,Palynology,0.59,19,5
14619,Revue de Micropaleontologie,0.533,19,5
14623,"Rivista, Italiana di Paleontologiia e Stratigrafia",0.473,19,5
15159,Review of Regional Studies,0.615,19,5
15838,Atmosphere,0.615,19,5
16403,GeoArabia,0.616,19,5
18544,Folia Geobotanica,0.5,19,5
19213,Gems and Gemology,0.531,19,5
19594,Clays and Clay Minerals,0.532,19,5
19652,European Journal of Mineralogy,0.543,19,5
19688,Geology of Ore Deposits,0.54,19,5
19690,Geotechnical and Geological Engineering,0.611,19,5
19718,Geomicrobiology Journal,0.475,19,5
20118,Xinan Shiyou Xueyuan Xuebao/Journal of Southwestern Petroleum Institute,0.466,19,5
22006,Aquatic Geochemistry,0.591,19,5
22031,Canadian Journal of Earth Sciences,0.615,19,5
22310,Polar Research,0.594,19,5
22523,Clay Minerals,0.535,19,5
22545,Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences,0.599,19,5
22561,Doklady Earth Sciences,0.549,19,5
22624,Geochemistry International,0.503,19,5
23315,Physics and Chemistry of the Earth,0.621,19,5
24042,Mine Water and the Environment,0.608,19,5
25072,Geodiversitas,0.566,19,5
25103,Neues Jahrbuch für Geologie und Palaontologie - Abhandlungen,0.517,19,5
25138,Canadian Mineralogist,0.565,19,5
25163,Chemie der Erde,0.617,19,5
25202,Chinese Geographical Science,0.527,19,5
25659,Journal of Navigation,0.493,19,5
25738,Petroleum Geoscience,0.53,19,5
25750,Acta Geologica Sinica,0.526,19,5
25774,Quaternaire,0.494,19,5
25869,"Geochemistry: Exploration, Environment, Analysis",0.543,19,5
26247,Resource Geology,0.566,19,5
26317,Scottish Journal of Geology,0.536,19,5
26349,Geologica Carpathica,0.551,19,5
26507,Bulletin of the Geological Society of Finland,0.528,19,5
26771,Astrophysics and Space Science,0.616,19,5
26821,Stratigraphy and Geological Correlation,0.581,19,5
26940,Proceedings of the Geologists' Association,0.474,19,5
27181,"Earth, Moon and Planets",0.63,19,5
27282,Helgoland Marine Research,0.599,19,5
27426,Annals of Geophysics,0.527,19,5
27511,Australian Geographer,0.522,19,5
27637,Cartographica,0.487,19,5
27730,New Astronomy,0.464,19,5
27782,Journal of Marine Research,0.583,19,5
27797,Revista Mexicana de Astronomia y Astrofisica,0.596,19,5
27850,Marine Georesources and Geotechnology,0.471,19,5
27875,Acta Geophysica Sinica,0.524,19,5
27879,Earthquake Engineering and Engineering Vibration,0.479,19,5
28042,Journal of Geographical Systems,0.589,19,5
28374,Oceanologia,0.638,19,5
28430,Scientia Marina,0.558,19,5
28435,Journal of Applied Geophysics,0.636,19,5
28529,Nonlinear Processes in Geophysics,0.61,19,5
28580,Radio Science,0.546,19,5
28588,China Ocean Engineering,0.541,19,5
28604,"Izvestiya, Physics of the Solid Earth",0.469,19,5
28630,"Geografiska Annaler, Series A: Physical Geography",0.609,19,5
29589,Journal of Spacecraft and Rockets,0.577,19,5
29742,Marine Geodesy,0.598,19,5
52416,Bulletin of the New Zealand Society for Earthquake Engineering,0.465,19,5
70730,Geological Quarterly,0.505,19,5
100582,Exploration Geophysics,0.48,19,5
130140,Geographical Research,0.633,19,5
144950,Journal of Geophysics and Engineering,0.524,19,5
100147333,Marine Biology Research,0.467,19,5
4400151611,Tree-Ring Research,0.522,19,5
4400151708,Zhongguo Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of China University of Petroleum (Edition of Natural Science),0.513,19,5
4400151724,Journal of Mineralogical and Petrological Sciences,0.617,19,5
4700151602,Palaeoworld,0.516,19,5
4700152306,"International Journal of Mining, Reclamation and Environment",0.506,19,5
4700152725,International Journal of Astrobiology,0.548,19,5
5800179608,Acta Montanistica Slovaca,0.491,19,5
6000195392,Estonian Journal of Earth Sciences,0.613,19,5
6600153107,Applied Geophysics,0.488,19,5
7000153259,Carnets de Geologie,0.496,19,5
7000153278,Journal of Iberian Geology,0.55,19,5
7500153119,Integrated Ocean Drilling Program: Preliminary Reports,0.562,19,5
8000153140,Polar Science,0.518,19,5
11600153414,Proceedings of the Institution of Civil Engineers: Ground Improvement,0.559,19,5
11900154312,Petroleum Science,0.525,19,5
12400154727,International Journal of Coal Preparation and Utilization,0.623,19,5
14500154730,Earth Science Informatics,0.503,19,5
16400154780,Physicochemical Problems of Mineral Processing,0.483,19,5
17300154911,Annales Societatis Geologorum Poloniae,0.531,19,5
17700156449,"International Journal of Minerals, Metallurgy and Materials",0.559,19,5
18300156716,Marine Biodiversity,0.587,19,5
19200157056,Journal of Earth Science,0.604,19,5
19400158519,Environmental Earth Sciences,0.552,19,5
19600157344,Geoheritage,0.554,19,5
19600157910,Palaeobiodiversity and Palaeoenvironments,0.568,19,5
19700186912,Geomechanics and Engineering,0.48,19,5
19700201683,Italian Journal of Geosciences,0.598,19,5
19900191974,"Photogrammetrie, Fernerkundung, Geoinformation",0.488,19,5
19900192460,Ingegneria Sismica,0.491,19,5
19900192550,Journal of the Virtual Explorer,0.551,19,5
19900193635,Journal of Maps,0.607,19,5
21100205502,European Journal of Remote Sensing,0.577,19,5
21100223556,Advances in Meteorology,0.48,19,5
21100227020,Latin American Journal of Sedimentology and Basin Analysis,0.502,19,5
21100239604,Earth Science Frontiers,0.55,19,5
21100266566,Brazilian Journal of Geology,0.608,19,5
21100310030,Advances in Climate Change Research,0.485,19,5
21100332424,Journal of Spatial Information Science,0.551,19,5
21100427639,ISPRS International Journal of Geo-Information,0.493,19,5
21100803393,Journal of Palaeogeography,0.571,19,5
21100819607,Egyptian Journal of Petroleum,0.548,19,5
