aff_id,occurrence
60000905,9048
60027363,8755
60008134,7369
60002746,6446
60016849,5791
60015682,5582
60026553,3833
60001422,3587
60016782,3478
60014232,3435
60029929,3375
60019499,3262
60025272,2908
60123796,2772
60015481,2672
60001604,2507
60025038,2417
60010365,2380
60027245,2362
60010348,2282
60023691,2222
60069716,2220
60025709,2218
60031004,2137
60026851,2084
60022195,2067
60007174,2005
60031101,1995
60025778,1937
60104665,1931
60028333,1908
60025063,1895
60002494,1861
60004518,1849
60019578,1840
60005247,1829
60030612,1829
60022148,1828
60012311,1820
60023578,1809
60015150,1764
60030521,1754
60013314,1749
60027550,1741
60002952,1718
60025858,1716
60005037,1702
60006297,1696
60028717,1696
60015543,1672
60032499,1671
60009507,1637
60024322,1624
60012708,1617
60001576,1595
60102126,1583
60031806,1572
60014439,1571
60029622,1549
60014966,1548
60003970,1542
60017161,1538
60033316,1530
60009860,1521
60011001,1520
60016648,1471
60025278,1463
60005248,1461
60009982,1456
60030318,1455
60102125,1445
60003500,1443
60106017,1441
60013682,1435
60025111,1418
60011520,1417
60002441,1416
60030162,1398
60016908,1372
60032350,1372
60025084,1339
60005429,1332
60032179,1314
60015023,1306
60032114,1284
60001117,1274
60021199,1261
60003771,1252
60030840,1235
60014334,1234
60029445,1223
60026245,1211
60007249,1192
60023020,1180
60021182,1179
60018869,1173
60030319,1147
60032838,1140
60017994,1134
60008435,1129
60009512,1115
60013959,1104
60017293,1102
60005455,1089
60008724,1071
60004156,1066
60030835,1064
60031913,1057
60032724,1054
60001255,1051
60000221,1050
60012614,1034
60000481,1034
60019793,1032
60028897,1026
60020304,1023
60029170,1020
60010884,1019
60007363,1014
60102124,1014
60013141,1013
60033100,1009
60027509,1005
60019118,1000
60029278,998
60113147,998
60031031,976
60006988,973
60003858,961
60028950,956
60003625,955
60032619,955
60020351,951
60002414,946
60026695,943
60025761,933
60021600,931
60029616,930
60003915,925
60007493,924
60015622,921
60024621,919
60104653,914
60002573,903
60102127,903
60019295,900
60002483,899
60012981,890
60008734,881
60017060,879
60001997,877
60001602,872
60006183,867
60007997,865
60016605,865
60001772,861
60000928,858
60001563,851
60000745,847
60025488,838
60003711,837
60000656,834
60007776,834
60010065,828
60028186,823
60002306,821
60000305,820
60009470,819
60012256,809
60029507,809
60028218,808
60001439,807
60030280,806
60019674,804
60007711,804
60023588,803
60007278,798
60027086,798
60015618,796
60019616,796
60019702,789
60001157,784
60001001,784
60073385,782
60014652,782
60017246,777
60012937,777
60103368,775
60016529,774
60007774,773
60025641,773
60011047,764
60029306,762
60024266,753
60016733,750
60027272,749
60019778,747
60027386,745
60018308,745
60005558,743
60108488,740
60016521,738
60000264,736
60024007,736
60103673,735
60029311,733
60019722,731
60021160,729
60000765,728
60007989,728
60026796,727
60031514,726
60017705,726
60013227,725
60013372,725
60085099,721
60012259,719
60006027,719
60002388,719
60031828,716
60014256,716
60002049,714
60018353,711
60031581,711
60003269,710
60031707,710
60022756,709
60011605,707
60032083,706
