aff_id,occurrence
60015682,2710
60002746,2482
60016849,2142
60014232,1786
60025272,1740
60015481,1642
60000905,1511
60016782,1406
60027550,1352
60011001,1337
60025038,1253
60023691,1228
60008134,1162
60006297,1140
60032350,1133
60029929,1095
60025778,1079
60005248,982
60030612,957
60005247,947
60010365,940
60029445,926
60002441,921
60015543,915
60024322,893
60022195,890
60007174,843
60005037,836
60030162,836
60032179,822
60014439,814
60013409,790
60031101,783
60012311,760
60026553,760
60025709,756
60024621,751
60032838,744
60025111,739
60012708,728
60002494,715
60005455,712
60019295,708
60021199,693
60113147,683
60022148,674
60008435,657
60013959,654
60032499,654
60028717,652
60026851,651
60006577,639
60003500,635
60022756,634
60011605,614
60030318,609
60027086,606
60005558,605
60009507,605
60028218,596
60002952,589
60017994,585
60016733,579
60011264,578
60015150,576
60003915,570
60025858,570
60029278,563
60010065,560
60007997,558
60014334,557
60025063,555
60104660,550
60000745,548
60002388,545
60016908,539
60001117,538
60030835,537
60000221,529
60007776,528
60025988,526
60008724,517
60013682,517
60012259,509
60017293,509
60000305,507
60021160,506
60030521,506
60014256,506
60009982,499
60010884,498
60030319,497
60003625,493
60015023,489
60029170,488
60007363,488
60019674,488
60031126,479
60003858,478
60028333,474
60019778,471
60027561,468
60031004,466
60014652,465
60000762,465
60001439,460
60007103,460
60003269,458
60004156,458
60002483,456
60024324,454
60000264,451
60029311,450
60009408,450
60020547,449
60012553,449
60007995,448
60000481,445
60003771,443
60002339,430
60031828,429
60009343,425
60009866,424
60001576,418
60017246,416
60007278,413
60011520,412
60069716,412
60032114,409
60015618,408
60008734,408
60006989,406
60019702,404
60017161,403
60026695,401
60025641,397
60025488,396
60021658,394
60000928,394
60020304,393
60021918,392
60012981,392
60015574,390
60031806,390
60031514,386
60030058,385
60013227,385
60025152,384
60024266,383
60021947,382
60005681,382
60007762,381
60000765,380
60007989,378
60019499,377
60030118,377
60028868,374
60007493,374
60002306,373
60028548,368
60013372,367
60016648,366
60032724,362
60020650,361
60027272,358
60031581,358
60003711,356
60015941,355
60014653,355
60014739,354
60011047,354
60014966,350
60021784,348
60026245,347
60016987,346
60021116,343
60015183,341
60024609,335
60026175,333
60006762,331
60000401,329
60028421,326
60032619,325
60030718,323
60029251,322
60026415,322
60028897,321
60025153,320
60106017,320
60027512,319
60006164,315
60001563,315
60000291,313
60010348,312
60012070,311
60009470,311
60021859,311
60002787,311
60005429,311
60008042,309
60019578,309
60024052,307
60024025,306
60119141,306
60015197,304
60027509,303
60103673,303
60002900,301
60009512,300
60009968,300
60002194,300
60014569,299
60014077,298
60019905,298
60007903,296
60020416,296
60006337,295
60013314,294
60006222,294
60007774,293
60025685,293
60029747,293
60004518,291
60006385,291
60004718,289
60025310,288
60019722,288
60011460,288
60001157,287
60001997,287
60025997,286
60020633,286
60030840,286
60026796,282
60031707,282
60008438,281
60029616,281
60010586,281
60030315,281
60006183,280
60018573,280
60007457,280
60011766,278
60019118,278
60029950,276
60031216,276
60001490,276
60026877,275
60010023,275
60002573,275
60024541,274
60000964,274
60009254,273
60032083,271
60015849,271
60016437,270
60015277,269
60000986,268
60004354,268
60005281,266
60016605,266
60079887,264
60025278,262
60023222,262
60027161,260
60027090,260
60020486,259
60175967,259
60005036,258
60024690,258
60107402,257
60017777,256
60028287,255
60001881,254
60016005,253
60031040,252
60001422,252
60012689,252
60026827,252
60006876,251
60004923,250
60017724,249
60006027,248
60022265,248
60102125,247
60028186,245
60017134,245
60023020,245
60002014,245
60001361,244
60012937,244
60019163,243
60028084,243
60016653,242
60011373,242
60024885,242
60033021,241
60027165,241
