aff_id,occurrence
60027363,26005
60019499,11579
60002746,9825
60016849,8898
60000905,7556
60026553,6617
60001604,6202
60008134,5964
60029929,4847
60012311,4577
60019578,4472
60025709,4424
60016782,4334
60014232,4214
60019118,4165
60009860,4140
60031004,4118
60123796,4082
60001422,4068
60010348,3894
60005037,3667
60022148,3608
60025063,3554
60025278,3550
60028333,3532
60010365,3444
60019533,3440
60015481,3420
60014966,3379
60104653,3369
60025272,3299
60025084,3288
60025038,3241
60002049,3225
60087826,3099
60031101,3097
60015150,2996
60001576,2951
60022195,2921
60004518,2891
60002494,2883
60017060,2845
60030840,2828
60003970,2818
60069716,2813
60026851,2787
60032499,2763
60021182,2736
60102125,2729
60023691,2726
60012708,2699
60011520,2642
60031806,2640
60009507,2621
60025858,2580
60025778,2575
60033316,2573
60015682,2560
60030318,2555
60031913,2534
60007249,2513
60001602,2507
60007174,2462
60002441,2456
60017161,2451
60030521,2393
60027550,2361
60029306,2317
60021199,2311
60028717,2288
60030612,2267
60017059,2262
60023020,2257
60032350,2231
60002952,2228
60104012,2223
60033100,2220
60020351,2201
60005247,2195
60029622,2171
60025111,2158
60013682,2158
60019295,2152
60001117,2150
60029616,2142
60106017,2117
60013314,2106
60011001,2090
60003771,2078
60018308,2056
60017994,2045
60009512,2038
60005248,1995
60012614,1990
60003711,1987
60027245,1971
60025761,1969
60017705,1958
60016908,1950
60032838,1943
60026245,1939
60007457,1932
60024542,1919
60009982,1916
60007997,1914
60006297,1906
60015543,1890
60016648,1865
60026601,1850
60018869,1846
60028897,1827
60003500,1818
60017293,1815
60031031,1815
60023588,1802
60023578,1787
60032179,1771
60030162,1715
60014439,1709
60005455,1709
60000656,1700
60006988,1699
60000481,1693
60106629,1691
60105037,1683
60030835,1673
60030319,1673
60029445,1672
60001001,1660
60121699,1655
60019722,1655
60013141,1653
60016605,1645
60010884,1644
60073652,1644
60009343,1643
60019616,1643
60007711,1639
60029170,1632
60014334,1625
60003858,1614
60032114,1613
60012259,1604
60138680,1585
60032724,1582
60032619,1578
60019702,1570
60005244,1563
60002483,1557
60016521,1553
60024322,1539
60012256,1522
60103368,1510
60008724,1507
60006183,1504
60007774,1503
60021600,1488
60108904,1487
60017246,1487
60013959,1481
60005429,1458
60007363,1458
60028218,1453
60001997,1437
60032955,1434
60020304,1434
60001255,1433
60031941,1426
60002306,1401
60000221,1401
60008435,1399
60009102,1389
60010689,1382
60019793,1381
60027282,1380
60073471,1379
60015742,1376
60024007,1372
60015622,1353
60025960,1352
60015023,1351
60002573,1349
60032942,1345
60104544,1344
60004156,1343
60020486,1331
60010432,1328
60019160,1326
60018038,1323
60104289,1320
60028186,1320
60104665,1317
60021523,1315
60008734,1314
60027565,1310
60000745,1309
60016218,1307
60012937,1302
60013551,1302
60027272,1297
60011766,1286
60018353,1282
60025641,1257
60012981,1254
60031041,1253
60006027,1252
60020650,1248
60031226,1219
60023380,1216
60021119,1212
60013227,1209
60007989,1206
60007493,1204
60026680,1204
60085099,1203
60030280,1200
60018554,1198
60001439,1188
60022422,1181
60025225,1179
60027675,1176
60003280,1174
60019647,1170
60013789,1168
60000928,1164
60113147,1163
60024266,1161
60003915,1160
60004582,1158
60030118,1157
60002339,1157
60031069,1156
60025441,1154
60021567,1149
60025488,1148
60001772,1147
60004538,1144
60011394,1140
60102538,1135
60029278,1133
60009697,1129
60082819,1125
60011715,1122
60023237,1122
60015618,1120
60020661,1119
60011019,1117
60032356,1116
60007776,1111
60102127,1108
60015138,1108
60031863,1106
60032907,1105
60015574,1104
60001563,1102
60024045,1100
60026695,1100
60000305,1099
60031828,1097
60006564,1096
60082821,1096
60108488,1096
60002593,1094
60031150,1094
60000356,1091
60013332,1083
60007762,1081
60073473,1077
60016529,1071
60002014,1069
60032987,1068
60073387,1066
60027509,1064
60012954,1063
60020547,1059
60005273,1058
60006337,1057
60018310,1057
60006385,1047
60021859,1043
60095034,1043
60026796,1031
60030769,1030
60031707,1027
60028378,1025
60027631,1024
60006876,1024
60010065,1023
60026489,1020
60001157,1018
60085101,1017
60000308,1013
60018205,1011
60005686,1009
60103673,1007
60012820,1006
60008042,1005
60010571,1005
60016835,1003
60012306,1001
60016653,995
60031888,995
60004718,993
60032203,992
60026707,988
60019674,985
60007278,984
60014468,980
60019544,979
60005465,978
60029150,973
60030718,972
60000937,970
60017483,970
60031331,970
60000762,968
60122052,968
60105804,963
60007381,962
60009254,960
60003044,956
60002634,955
60005036,955
60021255,954
60018805,954
60025370,952
60073385,951
60008950,950
60013156,949
60028868,948
60007511,943
60011460,940
60001361,940
60029507,940
60011047,938
60085801,937
60014652,936
60024025,936
60005558,932
60026810,932
60002414,926
60027844,925
60015765,920
60011373,920
60017456,918
60027468,915
60000765,914
60014256,912
60023579,911
60011664,910
60010023,909
60021160,901
60005681,896
60012070,894
60028950,893
60025988,891
60023813,891
60003269,888
60082502,887
60016733,886
60002173,886
60029543,883
60006925,882
60005510,882
60030058,881
60003625,881
60032882,877
60027561,876
60011125,873
60013372,872
60011149,870
60002644,870
60026108,869
60031581,867
60029681,865
60021170,864
60006288,860
