aff_id1,aff_id2,occurrence
60002746,60029929,299
60002746,60016782,244
60016849,60030319,237
60016849,60023022,234
60002746,60030521,214
60007174,60025038,212
60005247,60027550,191
60015574,60024266,186
60016782,60032499,180
60002194,60019905,171
60002746,60014334,170
60003625,60015481,170
60002746,60030058,156
60023691,60105915,132
60005455,60017994,120
60016849,60029150,120
60013314,60069716,115
60000221,60027716,110
60009866,60028421,106
60030318,60082964,104
60025778,60033182,104
60028084,60032838,102
60002746,60032499,102
60014232,60015481,101
60015765,60016849,99
60014739,60026695,99
60005037,60022119,97
60006577,60013409,96
60005037,60011766,96
60006894,60016849,94
60030612,60079887,94
60001117,60005248,91
60010884,60030222,91
60002746,60015527,91
60014232,60027550,88
60022265,60032114,88
60008693,60016733,86
60020469,60025111,86
60012311,60019295,84
60011605,60030162,83
60015543,60026906,82
60006297,60030118,81
60012708,60032838,80
60003625,60028548,79
60008724,60113147,79
60003214,60023691,78
60015481,60028548,77
60023681,60113147,77
60025555,60097093,75
60001157,60002483,74
60002388,60024099,74
60012981,60014232,73
60001344,60015849,72
60021519,60029251,71
60016849,60027016,69
60002442,60006337,68
60000305,60021578,68
60002441,60011641,68
60025063,60031069,67
60000291,60028717,66
60007567,60013959,66
60010261,60022756,66
60007997,60009343,65
60017994,60105857,65
60001344,60023143,65
60021947,60024609,64
60001576,60030315,64
60010971,60011666,64
60006297,60023009,64
60012708,60028084,64
60005247,60014232,63
60011605,60029358,63
60001555,60005248,62
60005248,60006183,62
60026748,60031828,61
60002494,60014054,60
60028897,60085927,60
60016437,60031699,60
60021116,60025272,59
60000928,60002339,59
60003711,60006297,59
60006577,60008438,58
60002952,60016987,57
60014232,60030612,57
60016667,60022756,56
60015615,60032838,56
60000483,60009866,56
60005247,60016173,55
60029411,60030318,54
60023691,60031970,54
60029418,60030846,53
60015277,60032420,53
60012553,60105860,52
60005037,60028236,51
60003858,60015216,51
60002494,60022165,51
60007174,60014439,50
60006385,60019674,50
60033100,60073598,50
