aff_id,occurrence
60000905,8631
60027363,7194
60002746,4894
60008134,4829
60016849,4735
60015682,4717
60025272,2814
60014232,2796
60001422,2779
60026553,2658
60019499,2608
60029929,2487
60016782,2481
60015481,2176
60025038,2122
60025709,1963
60001604,1925
60123796,1871
60010365,1793
60022195,1744
60023691,1733
60025778,1629
60010348,1615
60023578,1615
60027245,1610
60030612,1592
60012311,1583
60002494,1549
60027550,1543
60005247,1520
60026851,1514
60007174,1510
60009507,1478
60006297,1473
60031101,1470
60011001,1459
60015543,1454
60025063,1428
60022148,1409
60032499,1404
60004518,1391
60024322,1389
60102126,1362
60031004,1333
60005037,1324
60002952,1322
60015150,1314
60003970,1305
60069716,1281
60102125,1279
60025858,1272
60030318,1266
60014439,1252
60016648,1249
60029622,1237
60030162,1234
60003500,1230
60017161,1225
60032350,1220
60012708,1212
60028717,1209
60028333,1201
60019578,1194
60025278,1182
60009982,1181
60021199,1165
60001576,1132
60025084,1126
60106017,1122
60013682,1118
60030521,1114
60032179,1106
60029445,1102
60005248,1095
60024621,1089
60014966,1075
60009512,1073
60001255,1067
60005429,1063
60016908,1056
60008435,1054
60013959,1053
60013314,1020
60002441,1020
60030319,1019
60031806,1018
60033316,1010
60010884,1007
60021182,992
60017994,974
60025111,967
60030835,960
60023020,932
60009860,930
60014334,905
60001117,893
60019295,893
60026245,887
60032838,886
60011520,876
60003771,870
60005455,868
60030840,864
60007249,864
60017293,860
60032114,857
60007363,850
60008724,850
60108488,847
60113147,838
60019793,825
60013141,817
60016605,812
60007774,808
60015622,807
60003858,803
60012614,803
60028897,794
60000745,792
60004156,781
60003711,775
60010065,775
60020304,774
60000221,771
60000305,770
60032619,769
60018869,769
60007776,767
60003625,766
60029170,766
60031913,765
60019118,764
60032724,763
60000481,759
60028186,750
60027509,749
60028950,749
60028218,748
60031126,744
60021600,744
60029278,726
60001439,725
60102124,724
60033100,719
60025488,718
60002306,712
60013227,711
60020547,709
60085099,706
60007278,702
60104665,690
60000264,687
60073385,687
60001997,686
60008734,685
60014256,683
60000656,680
60012981,679
60012256,679
60011047,676
60009470,674
60012937,664
60029616,663
60029311,656
60001563,655
60019674,653
60019722,650
60104653,648
60031581,647
60031031,646
60019616,640
60006183,638
60015023,636
60030280,631
60027272,630
60024007,630
60020351,629
60031828,624
60007493,616
60009697,612
60002483,611
60000928,610
60026108,603
60006337,603
60009839,599
60006385,598
60017060,597
60021859,597
60102127,597
60006027,594
60019702,591
60011605,586
60022778,583
60003915,583
60002414,583
60017246,581
60006577,578
60021160,577
60022756,577
60032882,576
60026695,573
60104546,570
60004538,570
60030118,568
60031707,567
60001602,565
60025761,562
60013372,560
60031514,560
60007997,559
60014652,559
60006288,554
60013409,554
60004718,553
60002014,553
60026796,552
60003269,552
60073387,551
60025153,550
60002573,550
60032083,546
60015618,543
60030058,543
60009408,542
60012259,541
60014739,539
60029306,538
60018308,536
60020486,535
60015742,534
60001361,534
60024266,532
60025641,530
60021567,528
60015574,528
60016521,528
60103673,526
60009254,526
60026601,525
60013551,524
60009866,523
60020650,522
60002339,522
60016987,521
60007711,519
60021947,518
60006876,517
60027086,515
60007457,511
60000356,507
60005681,507
60000765,504
60027561,503
60014982,501
60016733,501
60029241,501
60019647,500
60008950,500
60021119,499
60026877,499
60103368,499
60025370,499
60029507,496
60026680,495
60024324,495
60021523,495
60016529,494
60024541,493
60002388,492
60073652,489
60014468,489
60014416,489
60027565,488
60011394,485
60029747,484
60024025,483
60004828,480
60007989,479
60004354,475
60024652,474
60001157,474
60025988,471
60030718,471
60010261,470
60002644,469
60004923,468
60025225,466
60028548,465
60005244,465
60079887,464
60027386,456
60021658,455
60012954,454
60015183,453
60028868,451
60017412,450
60010023,449
60007762,446
60009343,444
60003525,443
60018573,441
60030315,440
60031216,439
60001772,439
60012370,438
60012070,437
60012689,436
60007903,435
60026489,435
60026415,435
60011149,435
60001490,432
60018029,431
60027314,430
60005558,430
60006988,430
60021918,430
60016437,430
60082502,428
60019533,427
60011373,427
60021784,427
60026748,426
60017059,424
60007103,422
60016653,422
60000401,421
60011549,420
60015138,420
60025104,420
60119141,418
60085101,417
60005141,417
60026810,414
60032907,412
60004956,409
60028378,408
60016912,408
60006173,408
60003892,407
60005273,407
60001881,406
60011766,406
60019595,405
60002194,405
60029428,404
60029150,403
60023237,402
60018353,402
60027282,401
60015913,401
60018363,398
60021255,396
60005322,396
60015197,394
60114715,394
60007740,391
60033182,389
60020661,387
60002049,387
60031331,387
60028609,387
60102756,386
60015658,386
60005711,385
60008042,384
60028265,383
60000239,383
60012820,382
60011460,382
60009358,381
60027716,380
60001524,379
60000145,379
60082964,378
60012306,377
60024542,377
60027161,376
60032006,375
60015765,375
60021519,374
60025152,374
60023380,374
60014171,374
60006164,372
60030440,371
60000964,369
60087826,369
60015849,368
60029358,366
60029470,366
60017622,365
60006762,364
60031594,364
60009226,364
60033129,364
60017705,364
60028421,363
60019778,363
60000762,360
60068729,360
60025066,359
60018205,358
60019160,358
60009102,355
60024609,355
60025997,355
60020195,353
60021121,352
60025310,351
60033021,350
60018038,350
60103653,349
60030769,348
60073471,348
60020680,348
60005686,347
60105857,345
60009963,345
60031040,345
60027090,345
60015941,344
60023998,344
60007324,343
60024052,343
60089931,342
60027165,341
60032942,341
60001001,341
60105856,341
60032530,339
60085100,339
60015277,338
60008760,338
60018150,337
60017483,335
60070034,334
60032356,333
60019619,332
60000874,331
60018273,330
60023222,330
60027631,329
60013243,329
60016809,328
60012553,328
60110693,327
60019905,327
60022659,325
60031810,324
60003003,324
60021561,324
60002787,323
60014077,322
60014653,321
60021660,320
60032442,320
60017018,319
60005510,317
60030640,316
60006564,316
60082819,316
60023813,315
60022386,315
60016005,314
