aff_id,occurrence
60015682,4513
60002746,3650
60016849,3398
60027363,2448
60014232,2429
60025272,2344
60015481,1993
60000905,1909
60016782,1817
60029929,1760
60025038,1639
60026553,1525
60008134,1510
60005037,1503
60023691,1470
60010365,1462
60025778,1428
60019499,1424
60030612,1363
60027550,1361
60011001,1327
60005247,1290
60012708,1284
60006297,1241
60024322,1232
60002494,1199
60025709,1197
60031101,1156
60014439,1148
60022195,1141
60026851,1126
60024621,1116
60032179,1092
60015543,1090
60005248,1087
60012311,1053
60032499,1045
60030162,1019
60007174,1012
60029445,988
60002952,963
60032350,954
60022148,952
60015150,937
60013959,933
60005455,926
60002441,914
60010884,892
60025858,878
60003500,870
60031004,868
60013682,863
60008435,855
60025111,845
60069716,840
60017161,825
60032838,809
60028333,802
60030835,801
60009982,783
60028717,778
60025063,778
60001117,770
60009507,769
60013314,762
60017994,753
60030319,743
60000745,741
60113147,741
60021199,737
60010065,719
60007776,708
60030318,704
60014652,696
60000305,691
60020304,689
60030521,688
60010348,688
60007363,676
60003970,670
60011605,667
60003771,664
60019578,659
60029170,658
60031806,658
60011520,655
60016648,645
60009512,618
60003858,617
60020547,617
60002306,617
60016908,616
60015574,615
60003625,613
60001439,613
60014966,610
60013227,608
60031828,606
60025278,605
60006577,604
60031126,602
60004518,599
60019674,596
60003269,593
60026245,591
60032619,591
60029278,588
60000264,587
60025488,585
60007278,585
60017293,579
60022756,574
60004156,572
60029311,570
60003711,568
60000221,562
60014334,562
60015023,545
60031581,538
60005558,536
60000481,535
60024324,533
60008724,531
60028897,530
60005429,529
60024266,528
60027561,528
60005681,525
60016605,522
60003915,519
60001997,518
60012614,518
60025084,517
60019295,515
60027086,513
60001576,512
60002483,510
60013372,507
60021600,505
60014256,505
60032114,504
60006183,503
60000928,501
60011047,501
60009866,499
60013409,498
60007493,497
60007997,493
60028218,492
60016733,490
60006337,490
60032083,489
60020650,485
60002414,482
60019118,476
60009408,474
60007103,473
60007249,472
60030058,471
60021658,469
60009254,469
60004718,468
60002339,467
60021784,466
60018869,466
60016987,465
60028548,464
60021947,457
60008950,455
60014739,453
60011766,453
60008734,451
60012981,451
60033100,451
60002388,450
60033316,450
60027272,450
60004923,449
