aff_id1,aff_id2,occurrence
60002746,60029929,3187
60019499,60027363,3160
60013314,60069716,2769
60000905,60008134,2755
60000905,60001422,2705
60001422,60008134,2647
60002746,60016782,2231
60007174,60025038,2208
60008134,60104653,2002
60002746,60030521,2001
60009860,60108904,1920
60010348,60105037,1850
60006988,60031941,1804
60016849,60030319,1755
60012311,60019295,1737
60020351,60031913,1711
60029622,60030280,1634
60011447,60104653,1630
60001255,60027363,1531
60023146,60023588,1489
60003044,60011125,1455
60000905,60028950,1443
60026553,60027468,1436
60012256,60073387,1431
60019793,60033316,1315
60001422,60015622,1245
60015765,60016849,1160
60016782,60032499,1157
60008134,60102124,1156
60015682,60025272,1147
60000905,60123796,1131
60009102,60026553,1110
60005247,60027550,1082
60003625,60015481,1081
60023578,60102126,1063
60002746,60014334,1035
60026553,60033129,1022
60025370,60073385,982
60000905,60005711,937
60026489,60026553,930
60000656,60021119,893
60007997,60009343,886
60010348,60026108,871
60025960,60104012,851
60066010,60108904,828
60014468,60016849,821
60025063,60031069,820
60002173,60028897,816
60008134,60027245,811
60013141,60023052,807
60005037,60011766,798
60024252,60103673,798
60000905,60104653,795
60015742,60027363,775
60001772,60008134,761
60008134,60102125,757
60006894,60016849,756
60000905,60027245,742
60019793,60025063,737
60017705,60087826,727
60007249,60105804,715
60027767,60073390,703
60019722,60024007,702
60001001,60029929,700
60000905,60015622,698
60016849,60085801,697
60008134,60103368,689
60016849,60029150,688
60000905,60104665,685
60005429,60073385,674
60008768,60016849,674
60005479,60032942,671
60015574,60024266,667
60005037,60022119,663
60019118,60089931,659
60002746,60030058,657
60006297,60030118,657
60000905,60103368,639
60021182,60026383,637
60012954,60016622,634
60001563,60004518,634
60013682,60021119,624
60030612,60079887,617
60002441,60008978,613
60016908,60017059,612
60017060,60082821,611
60017724,60104665,609
60019578,60026553,598
60001001,60002746,596
60068693,60104012,594
60009622,60082964,592
60004828,60027363,589
60016849,60021600,589
60011001,60015682,589
60008134,60028950,588
60003711,60030118,586
60011339,60015023,572
60015682,60024322,569
60016648,60025272,567
60000928,60002339,564
60012708,60032838,560
60015591,60019160,559
60009507,60009657,553
60018150,60025709,553
60002049,60023579,551
60000656,60013682,548
60002746,60032499,547
60009102,60026489,535
60022773,60028333,534
60023506,60032942,533
60027245,60123782,531
60016849,60017829,530
60014334,60016782,527
60025778,60033182,519
60002494,60022165,519
60023882,60029616,514
60001576,60010814,512
60012708,60025590,511
60001604,60014966,508
60014205,60019499,508
60002952,60016987,507
60023691,60105915,507
60000905,60102125,505
60009860,60066010,504
60003525,60013314,501
60017483,60027363,501
60028435,60031004,499
60016849,60017018,496
60001422,60026040,493
60002441,60011641,493
60017293,60113231,491
60013551,60087826,485
60005245,60026553,484
60006988,60072429,480
60014982,60073386,476
60000905,60021567,473
60007363,60013227,473
60000221,60027716,471
60017622,60027363,467
60025063,60070034,464
60021255,60105391,462
60017412,60030440,461
60012614,60019619,460
60002058,60003500,459
60001117,60006183,458
60010571,60089816,457
60005518,60011520,454
60026877,60028950,452
60012937,60013703,448
60011549,60027363,447
60010365,60015670,444
60014416,60027509,443
60007249,60013435,442
60008134,60102127,441
60002746,60003828,441
60003280,60017059,441
60032619,60079127,439
60002573,60016529,439
60008134,60123796,438
60028084,60032838,436
60004261,60108473,434
60005857,60025160,432
60000656,60098516,432
60020475,60094395,431
60008724,60113147,429
60010365,60086967,427
60027363,60031150,421
60001117,60005248,419
60025761,60087294,419
60002746,60015527,417
60017994,60105857,415
60008134,60031594,414
60007067,60030318,414
60006027,60010023,413
60031913,60073391,413
60005851,60104653,412
60005455,60017994,410
60006564,60030840,410
60003711,60006297,408
60004965,60011828,406
60000905,60026040,404
60008134,60015622,404
60032942,60085099,403
60026877,60123796,403
60000445,60104665,401
60001422,60021567,400
60018910,60027363,398
60014739,60026695,398
60014077,60029170,397
60002773,60028333,397
60012259,60114686,397
60016782,60029929,397
60027363,60027470,395
60025029,60031004,391
60005037,60008870,388
