aff_id1,aff_id2,occurrence
60002746,60029929,2232
60000905,60001422,2074
60007174,60025038,1792
60013314,60069716,1759
60000905,60008134,1738
60001422,60008134,1711
60002746,60016782,1595
60000905,60028950,1470
60002746,60030521,1431
60019499,60027363,1396
60016849,60030319,1279
60015682,60025272,1239
60029622,60030280,1143
60002746,60014334,1119
60019793,60033316,1097
60001255,60027363,1059
60023578,60102126,995
60020351,60031913,976
60016782,60032499,957
60008134,60102124,954
60003625,60015481,947
60003044,60011125,930
60010348,60026108,875
60012256,60073387,856
60001422,60015622,830
60006988,60031941,790
60023146,60023588,781
60005247,60027550,775
60001772,60008134,695
60000905,60123796,659
60011001,60015682,645
60008134,60027245,642
60015682,60024322,624
60000905,60015622,619
60027767,60073390,618
60010348,60105037,595
60001563,60004518,575
60026553,60027468,569
60000656,60021119,567
60026489,60026553,566
60000905,60104665,564
60012311,60019295,562
60009102,60026553,556
60015574,60024266,552
60014468,60016849,548
60025370,60073385,545
60025063,60070034,539
60000905,60104653,538
60013141,60023052,537
60021255,60105391,524
60002746,60030058,523
60014416,60027509,522
60000905,60005711,513
60016782,60022195,511
60014334,60016782,511
60000905,60102126,509
60002952,60104546,504
60008134,60104665,503
60005037,60011766,499
60030612,60079887,485
60001001,60029929,479
60011339,60015023,476
60016849,60029150,474
60026877,60028950,474
60023691,60105915,472
60002173,60028897,468
60015682,60024621,463
60000445,60104665,463
60026553,60033129,459
60015742,60027363,453
60024652,60027386,449
60000905,60027386,448
60002952,60016987,444
60011549,60027363,443
60015765,60016849,440
60024252,60103673,438
60000905,60023578,437
60003525,60013314,437
60008134,60028950,434
60005037,60022119,430
60002414,60015682,429
60000905,60001772,429
60009507,60009657,427
60000221,60027716,421
60016849,60027016,419
60016849,60021600,419
60000905,60102125,417
60025778,60033182,407
60005247,60105856,406
60027245,60123782,406
60028950,60030857,405
60006894,60016849,401
60017994,60105857,400
60013682,60021119,399
60021182,60026383,392
60003711,60030118,392
60000245,60104665,391
60016908,60017059,388
60004828,60027363,384
60010348,60068729,383
60000905,60027245,382
60015682,60016648,382
60016849,60085801,379
60021016,60027363,367
60026601,60027363,365
60025063,60031069,365
60019722,60024007,364
60010365,60028379,364
60000656,60013682,361
60000905,60102127,358
60009860,60108904,355
60018150,60025709,355
60008134,60103368,355
60000445,60000905,354
60016648,60025272,354
60006108,60024322,351
60002058,60003500,351
60012614,60019619,347
60019793,60025063,346
60002494,60022165,346
60000905,60026221,345
60008014,60019578,345
60014739,60026695,344
60013625,60027363,343
60019578,60026553,342
60008134,60123796,341
60001001,60002746,340
60021182,60082502,339
60000076,60003500,337
60008134,60102126,334
60008134,60102127,334
60008134,60024652,333
60000905,60026040,333
60008134,60026221,333
60006297,60030118,331
60000905,60024652,330
60017622,60027363,329
60068693,60104012,329
60005610,60009507,325
60003915,60030769,324
60026040,60028950,324
60009102,60026489,323
60002441,60011641,323
60004346,60007249,323
60010884,60029991,321
60016849,60017018,321
60026553,60110201,320
60017724,60104665,319
60005429,60073385,319
60023681,60113147,310
60008134,60031594,310
60001117,60006183,309
60012708,60032838,309
60020469,60025111,308
60002441,60008978,308
60016433,60021326,307
60008134,60102125,306
60002746,60032499,306
60009037,60031581,305
60019163,60028950,305
60007363,60013227,298
60002864,60004518,296
60031913,60073391,295
60016782,60030521,294
60002746,60022195,294
60017483,60027363,292
60023882,60029616,292
60011447,60104653,291
60017412,60030440,290
60018910,60027363,290
60016782,60029929,290
60018704,60027363,288
60002773,60028333,288
60000481,60110942,288
60017293,60113231,287
60006988,60072429,287
60010884,60026135,284
60027663,60104665,283
60005037,60015234,282
60000264,60015682,281
60003711,60006297,279
60025761,60087294,277
60016849,60017829,276
60029358,60030162,276
60028084,60032838,275
60000905,60108488,275
60017705,60087826,273
60005037,60008870,273
60001422,60021567,271
60025709,60026571,271
60022195,60029929,271
60012357,60023578,270
60000905,60030857,270
60008724,60113147,268
60012981,60014232,268
60002194,60019905,268
60002049,60023579,268
60000905,60021567,267
60008134,60106017,266
60015543,60026906,265
60008693,60016733,265
60022778,60114715,264
60000656,60098516,263
60000905,60005851,263
60007997,60009343,262
60003625,60028548,262
60001801,60028333,261
60000928,60002339,259
60001576,60010814,259
60005245,60026553,258
60008435,60015682,258
60011605,60029358,258
60002414,60014256,257
60003344,60019578,257
60000905,60033148,257
60026311,60027363,257
60021600,60027817,256
60028868,60113665,256
60006337,60024997,256
60016849,60027817,251
60019356,60022195,251
60026553,60103600,251
60012614,60025858,250
60009839,60030835,250
60001001,60016782,249
60014773,60027363,249
60011047,60015682,249
60000905,60103368,248
60021660,60032350,247
60001421,60023222,247
60000905,60102124,247
60005518,60011520,247
60016733,60032702,246
60000305,60021160,244
60026851,60099539,244
60002746,60015527,242
60009622,60082964,241
60027363,60029608,241
60016849,60111032,240
60028435,60031004,240
60001604,60009860,240
60018573,60105859,239
60003280,60017059,239
60000905,60019180,238
60024285,60026680,237
60009512,60031564,236
60024007,60028717,236
60008134,60023578,235
60016521,60073509,234
60008768,60016849,234
60002612,60025858,234
60015481,60031866,233
60005851,60104653,232
60004135,60008134,229
60001422,60028950,229
60012708,60025590,228
60009860,60066010,228
60004156,60084278,227
60014652,60015682,227
60006377,60016849,226
60027086,60105917,226
60008134,60015622,226
60009982,60022195,225
60015658,60015682,225
60008134,60030640,224
60007249,60013435,224
60005248,60006183,224
60014416,60032350,223
60027363,60027470,223
60002494,60018916,222
60005247,60016173,222
60007174,60102796,221
60002746,60003828,221
60005429,60025340,220
60028218,60114720,219
60021564,60102125,218
60003237,60016987,218
60014205,60027363,218
60023691,60029881,218
60022773,60028333,217
60010065,60020301,216
60006564,60030840,216
60020044,60027363,216
60010365,60015670,215
60028950,60031594,215
60008693,60032702,215
60005857,60025160,213
60008134,60138276,212
60011605,60027565,212
60021947,60024609,212
60009408,60017777,211
60002900,60005711,211
60002476,60027005,211
60025029,60031004,209
60010971,60011666,209
60002746,60009982,209
60002746,60027452,208
60023955,60031106,208
60006337,60020304,207
60014966,60073471,207
60021836,60027363,206
60000245,60000905,205
60030318,60114755,205
60010261,60022756,204
60014205,60019499,203
60002494,60028492,203
60001422,60012355,203
60004156,60103361,203
60001117,60005248,202
60005711,60022785,201
60025153,60107402,201
60010365,60086967,201
60005830,60027245,200
60010814,60030315,200
60027363,60028965,199
60017161,60026680,199
60028717,60029010,199
60001422,60014254,199
60001255,60019499,198
60025960,60104012,198
60016849,60030951,198
60001844,60007267,197
60025702,60028333,197
60013148,60016691,197
60025152,60030440,197
60005247,60016081,196
60023970,60085092,196
60002573,60016529,195
60000905,60106017,195
60015481,60028548,195
60026877,60123796,194
60000905,60033051,194
60009448,60104665,194
60029507,60072518,193
60000905,60028048,193
60030612,60086300,192
60007493,60030465,192
60031594,60123796,191
60030929,60031806,191
60020129,60102124,191
60021600,60030319,191
60001361,60026906,191
60027452,60030521,190
60014232,60015543,190
60003003,60114762,189
60066010,60108904,189
60019118,60089931,188
60023970,60106700,188
60009189,60015277,187
60001117,60028925,187
60001604,60017060,187
60014334,60030521,186
60001422,60009907,186
60001117,60021212,186
60000305,60018425,185
60006876,60025765,185
60006588,60027363,185
60014439,60114314,185
60026748,60031828,184
60016849,60109427,184
60000905,60031810,184
60010365,60011393,183
60028048,60032006,183
60020475,60078901,183
60004803,60007740,182
60016638,60032530,181
60032619,60079127,181
60083600,60108488,181
60009445,60012772,180
60014256,60015682,180
60014334,60032499,179
60013551,60087826,179
60014982,60073386,178
60002780,60016849,178
60027363,60073473,178
60025898,60031806,178
60013305,60023691,178
60007067,60030318,178
60000305,60021578,177
60027466,60031276,177
60008134,60104653,176
60009982,60016782,176
60001524,60029857,176
60006297,60014232,175
60008134,60027663,175
60005708,60015543,175
60002573,60026278,175
60020124,60027245,174
60005830,60102124,174
60014077,60029170,174
60001361,60015543,174
60027363,60031150,174
60019793,60026810,173
60016849,60023022,173
60000905,60022785,173
60025258,60031004,172
60007249,60028845,172
60027363,60102074,171
60002339,60105810,171
60005455,60017994,171
60008760,60011170,170
60006121,60069716,170
60004573,60014966,170
60010884,60030222,169
60002494,60006558,169
60020048,60030835,169
60012486,60023020,169
60000058,60029238,169
60027386,60106017,168
60001522,60026553,168
60012662,60022148,168
60027856,60104285,167
60012954,60016622,167
60085099,60105961,167
60018363,60114764,166
60014997,60027245,166
60009982,60029929,165
60017018,60085801,165
60015941,60027155,165
60004437,60025709,165
60023970,60025066,164
60026040,60123796,164
60008134,60112045,164
60000245,60000445,162
60022430,60031155,162
60000905,60026877,162
60013332,60030840,161
60102124,60112045,161
60019163,60123796,160
60002441,60009295,160
60018471,60028897,159
60029628,60032114,158
60030857,60123796,158
60007895,60018869,158
60019706,60027363,157
60008760,60014090,157
60001576,60030315,157
60024805,60025641,157
60008435,60019207,157
60002494,60009507,157
60006027,60010023,156
60002593,60089929,156
60000481,60073808,155
60017161,60030743,155
60023578,60108296,155
60002746,60097350,155
60004354,60008023,155
60001422,60026040,154
60014277,60027363,154
60014439,60072478,154
60002388,60020804,153
60000179,60001422,153
60022577,60032083,153
60000905,60018317,153
60009507,60031078,153
60015591,60019160,152
60009697,60010548,152
60001422,60026803,151
60015639,60032619,151
60006173,60014232,150
60025709,60028333,150
60000928,60105810,150
60029906,60104201,150
60019598,60031101,150
60020129,60027245,149
60011092,60020870,149
