aff_id1,aff_id2,occurrence
60002746,60029929,895
60007174,60025038,808
60002746,60016782,702
60015682,60025272,670
60013314,60069716,658
60016849,60030319,601
60016782,60032499,561
60002746,60030521,435
60003625,60015481,371
60000905,60001422,370
60005247,60027550,369
60002746,60014334,356
60002746,60030058,349
60000905,60123796,345
60015574,60024266,324
60015682,60024322,302
60005037,60022119,288
60029622,60030280,281
60003525,60013314,276
60026601,60027363,270
60001255,60027363,269
60005037,60011766,269
60000905,60008134,269
60011001,60015682,261
60030612,60079887,248
60008435,60015682,242
60016849,60029150,235
60025063,60070034,228
60012311,60019295,227
60023691,60105915,223
60016849,60021600,221
60019499,60027363,217
60002173,60028897,217
60020351,60031913,215
60014739,60026695,213
60017994,60105857,212
60015742,60027363,211
60017622,60027363,210
60015481,60031866,206
60013682,60021119,205
60002952,60016987,203
60005247,60105856,203
60010884,60029991,202
60000221,60027716,199
60006894,60016849,199
60014334,60016782,197
60028084,60032838,196
60014468,60016849,194
60028868,60113665,193
60025370,60073385,193
60011605,60029358,191
60012256,60073387,189
60015682,60031126,189
60014652,60015682,187
60006297,60030118,186
60015765,60016849,183
60026489,60026553,181
60008768,60016849,176
60005558,60026829,176
60016849,60017018,176
60008724,60113147,176
60015682,60024621,176
60010365,60015670,175
60003711,60030118,173
60020469,60025111,172
60000656,60021119,172
60029358,60030162,168
60001422,60015622,167
60002441,60011641,167
60001117,60006183,166
60004828,60027363,166
60024621,60025272,163
60020044,60027363,161
60013141,60023052,161
60011047,60015682,161
60019118,60089931,160
60001997,60013243,160
60002746,60032499,159
60005247,60016173,158
60010348,60026108,157
60008134,60123796,154
60018150,60025709,152
60013959,60014232,152
60000264,60015682,149
60025709,60026571,149
60002952,60104546,148
60027314,60029428,148
60026553,60110201,148
60005037,60008870,147
60023681,60113147,146
60005248,60006183,144
60001801,60028333,144
60000905,60015622,143
60011549,60027363,143
60000905,60031594,141
60012708,60032838,139
60002746,60022195,139
60007200,60025778,138
60016733,60032702,138
60008134,60031594,136
60017412,60030440,136
60008760,60014090,132
60010884,60030222,132
60009866,60028421,132
60024252,60103673,130
60012981,60014232,129
60002746,60015527,129
60018573,60105859,129
60007363,60013227,127
60014232,60015543,127
60023955,60031106,127
60001524,60029857,126
60011605,60027565,126
60005429,60073385,126
60001563,60004518,125
60011605,60030162,125
60014416,60027509,125
60011339,60015023,124
60010365,60027009,124
60015682,60016648,124
60016849,60023022,124
60003214,60023691,123
60000905,60104665,122
60003711,60006297,121
60016849,60027016,121
60027550,60105856,120
60002058,60003500,119
60022195,60029929,118
60000928,60002339,118
60000305,60021578,118
60004346,60007249,118
60027363,60029608,117
60010884,60026135,116
60002194,60019905,116
60002494,60006558,116
60023691,60029881,115
60023882,60029616,112
60001157,60002483,111
60001422,60008134,111
60016849,60017829,111
60000905,60028950,110
60000905,60023578,110
60031594,60123796,110
60002441,60008978,110
60005455,60017994,109
60005037,60015234,109
60027363,60027470,108
60016849,60027817,108
60001117,60005248,108
60027565,60030162,107
60079887,60121686,106
60007067,60030318,106
60006297,60023009,105
60014232,60019674,105
60017483,60027363,104
60000445,60000905,104
60014232,60029445,103
60012614,60019619,103
60002494,60022165,103
60019578,60026553,103
60000905,60102125,103
60025778,60033182,103
60008693,60016733,103
60006130,60006762,103
60021918,60030846,103
60000305,60021160,102
60007249,60013435,102
60023691,60025038,102
60010261,60022756,102
60009788,60024324,100
60027086,60105917,100
60007493,60021494,100
60005610,60009507,100
60006297,60014232,100
60002746,60003828,99
60002414,60015682,99
60025063,60031069,98
60016908,60017059,98
60005247,60016081,98
60000445,60104665,97
60000656,60013682,97
60015481,60028548,97
60016648,60025272,96
60012281,60024885,96
60023064,60029896,95
60002339,60105810,94
60022430,60031155,94
60001576,60030315,94
60009512,60031564,93
60009102,60026489,93
60014077,60029170,93
100368513,60010073,93
60014773,60027363,92
60010065,60020301,92
60000905,60108488,92
60021600,60030319,90
60004354,60008023,90
60026553,60033129,90
60019499,60025084,89
60021947,60024609,89
60023773,60032350,89
60021199,60022778,88
60012704,60013682,88
60009622,60082964,87
60014277,60027363,87
60007511,60013682,87
60009102,60026553,87
60023970,60025066,86
60026748,60031828,86
60012018,60015543,85
60019722,60024007,85
60015618,60019984,85
100341132,60014454,85
60001361,60015543,85
60008666,60012553,84
60008693,60032702,84
60018704,60027363,84
60001117,60028925,84
60002573,60016529,83
60006027,60010023,83
60002494,60009507,83
60004437,60025709,83
60002306,60009175,83
60012708,60023012,83
60026311,60027363,82
60026553,60103600,81
60003915,60030769,81
60014256,60015682,81
60026877,60123796,81
60018910,60027363,80
60016782,60029929,80
60007774,60087929,80
60009796,60017866,80
60005037,60022851,80
60027363,60108609,80
60001421,60023222,79
60009507,60031078,79
60006876,60025765,79
60000614,60001997,79
60001212,60015481,79
60006377,60016849,79
60015941,60027155,78
60015682,60021116,78
60021660,60032350,78
60010971,60011666,78
60005455,60105857,78
60026553,60032679,78
60002746,60003872,77
60007895,60018869,77
60010348,60068729,77
60028548,60031866,77
60007511,60012704,77
60031913,60073391,77
60015543,60026906,76
60024007,60028717,76
60009507,60009657,76
60013625,60027363,76
60009512,60015153,75
60003711,60023009,75
60019706,60027363,75
60002864,60004518,74
60007061,60113231,74
60017161,60030561,73
60015183,60029311,73
60024890,60030769,73
60009452,60018691,73
60000291,60028717,73
60002092,60012284,73
60000905,60106017,73
60025778,60105937,72
60017293,60113231,72
60005037,60028236,72
60030442,60083539,72
60017724,60104665,72
60026245,60072296,72
60005245,60026553,72
60006385,60019674,71
60028897,60085927,71
60003625,60028548,71
60027363,60028797,71
60015682,60025555,71
60002401,60016849,71
60009512,60024854,71
60004956,60019778,71
60015183,60020565,71
60027161,60030184,70
60021859,60113678,70
60004156,60084278,70
60012954,60016622,70
60027767,60073390,70
60000905,60026877,70
60005681,60008870,70
60000401,60006490,69
60027363,60031150,69
60021523,60022015,69
60001555,60005248,69
60015658,60024322,69
60014232,60023691,69
60022331,60024956,69
60025153,60107402,69
60001117,60001555,68
60021918,60029418,68
60005429,60025340,68
60005037,60005681,68
60002634,60026851,68
60008107,60015682,67
60005035,60011394,67
60006337,60024997,67
60025709,60028333,67
60008014,60019578,67
60030929,60031806,67
60001844,60007267,66
60010365,60028379,66
60000905,60030857,66
60002494,60014054,66
60000905,60001861,66
60027363,60103529,66
60002330,60014569,66
60016782,60030521,66
60002746,60009982,66
60015682,60022015,66
60013255,60032882,66
60010365,60026960,66
60005037,60029655,66
60029411,60030318,66
60000905,60001772,66
60025553,60032179,66
60007103,60030612,65
60012708,60028084,65
60002494,60018916,65
60021255,60105391,65
60021605,60069716,65
60002414,60014256,65
60009408,60019595,65
60002441,60024790,65
60001344,60015849,65
60015639,60032619,64
60000905,60027245,64
60006121,60069716,64
60021523,60033235,64
60004518,60032057,63
60011846,60015682,63
60019163,60123796,63
60014439,60026175,63
60027257,60027363,63
