aff_id1,aff_id2,occurrence
60019499,60027363,6599
60002746,60029929,3297
60020351,60031913,2889
60013314,60069716,2502
60007174,60025038,2456
60002746,60016782,2371
60012311,60019295,2221
60002746,60030521,2054
60010348,60105037,1925
60016849,60030319,1750
60026601,60027363,1722
60000905,60008134,1692
60006988,60031941,1644
60029622,60030280,1616
60003044,60011125,1614
60010689,60027363,1574
60012256,60073387,1555
60002746,60014334,1540
60009860,60108904,1507
60026553,60027468,1480
60000905,60001422,1463
60005037,60011766,1443
60023146,60023588,1400
60000905,60028950,1265
60009102,60026553,1260
60001255,60027363,1242
60025063,60031069,1233
60008134,60104653,1213
60007997,60009343,1193
60017060,60082821,1162
60002049,60023579,1153
60000656,60021119,1144
60011447,60104653,1144
60001422,60015622,1130
60015765,60016849,1099
60016782,60032499,1098
60007249,60105804,1075
60005247,60027550,1068
60019793,60033316,1062
60015742,60027363,1056
60014468,60016849,1047
60003625,60015481,1002
60026489,60026553,971
60013141,60023052,970
60027363,60027416,969
60027363,60031150,957
60002441,60008978,951
60027363,60073473,949
60026553,60033129,943
60000905,60123796,942
60001563,60004518,934
60010348,60026108,930
60002173,60028897,921
60015574,60024266,913
60005037,60022119,907
60012954,60016622,905
60016849,60029150,887
60025960,60104012,884
60021170,60027363,874
60016849,60085801,865
60001001,60029929,854
60012820,60027363,851
60019722,60024007,842
60006297,60030118,834
60019578,60026553,833
60027767,60073390,831
60025370,60073385,831
60019793,60025063,819
60001772,60008134,818
60016849,60021600,817
60001422,60008134,813
60001001,60002746,791
60015591,60019160,789
60017705,60087826,755
60000905,60015622,751
60021182,60026383,736
60000905,60005711,733
60012708,60032838,723
60008768,60016849,718
60000905,60104653,717
60019118,60019499,714
60006894,60016849,712
60068693,60104012,712
60000905,60103368,710
60009507,60009657,703
60006564,60030840,698
60009622,60082964,679
60008134,60103368,676
60005037,60008870,673
60014205,60019499,671
60020044,60027363,671
60066010,60108904,670
60024252,60103673,670
60021016,60027363,669
60017483,60027363,661
60027675,60031699,653
60023882,60029616,653
60009102,60026489,652
60073452,60112647,652
60002746,60030058,651
60003280,60017059,648
60009860,60066010,646
60012708,60025590,646
60025778,60033182,634
60017994,60105857,632
60004828,60027363,632
60030612,60079887,628
60027363,60029608,627
60012259,60114686,625
60005884,60019578,625
60016849,60017829,625
60014334,60016782,623
60017622,60027363,618
60027363,60027470,618
60004346,60105804,617
60017293,60113231,613
60019118,60089931,604
60006876,60025765,603
60020469,60025111,599
60010365,60028379,594
60008134,60102125,588
60016908,60017059,588
60026311,60027363,587
60013682,60021119,585
60002746,60032499,583
60005455,60017994,581
60005518,60011520,581
60032942,60105961,575
60012614,60019619,569
60026877,60028950,566
60015682,60025272,565
60025761,60087294,564
60002494,60022165,564
60005273,60025960,563
60017412,60030440,562
60004261,60108473,561
60031913,60073391,559
60025063,60070034,559
60003711,60006297,557
60021255,60105391,556
60005851,60104653,555
60006988,60072429,552
60002952,60016987,551
60018150,60025709,547
60007067,60030318,545
60016782,60022195,540
60021564,60102125,534
60007363,60013227,531
60012937,60013703,529
60001576,60010814,527
60014739,60026695,527
60000656,60013682,527
60000905,60021567,526
60000221,60027716,520
60008134,60028950,518
60032942,60085099,514
60001117,60006183,514
60002441,60011641,513
60003915,60030769,510
60003711,60030118,510
60010571,60089816,509
60016648,60025272,509
60008134,60123796,506
60029306,60080982,506
60016849,60017018,505
60085099,60105961,504
60032942,60108879,502
60028084,60032838,501
60014205,60027363,499
60027314,60102538,497
60014077,60029170,492
60017483,60138680,492
60002773,60028333,490
60018910,60027363,488
60012357,60023578,486
60007774,60016653,483
60017969,60103368,483
60026748,60031828,481
60011520,60028884,480
60019499,60117407,480
60005245,60026553,480
60013625,60027363,477
60002746,60003828,477
60022773,60028333,476
60021523,60029701,476
60023773,60032350,475
60014277,60027363,473
60005248,60006183,472
60000928,60002339,472
60005610,60009507,470
60011001,60015682,468
60011549,60027363,467
60027245,60123782,466
60008724,60113147,465
60023578,60102126,463
60002494,60028492,462
60000905,60001772,461
60025709,60026571,461
60028048,60032006,460
60020880,60027363,459
60008134,60031594,458
60025709,60028333,455
60031041,60087826,452
60016521,60073509,451
60010884,60029991,448
60004348,60105804,447
60025258,60031004,446
60000656,60098516,446
60010365,60015670,444
60013551,60087826,442
60028435,60031004,441
60005247,60105856,439
60017054,60089816,439
60003525,60013314,438
60017161,60026680,436
60002746,60022195,432
60008134,60017969,431
