aff_id,occurrence
60027363,42820
60019499,20310
60002746,11451
60016849,10624
60001604,9480
60026553,8096
60019118,7136
60009860,6560
60000905,6137
60019578,6067
60012311,5581
60029929,5575
60025709,5550
60031004,4996
60022148,4931
60087826,4879
60017060,4800
60016782,4586
60028333,4541
60014232,4473
60005037,4331
60019533,4322
60025278,4279
60025084,4241
60010348,4167
60010365,4128
60003970,4072
60014966,3976
60026851,3968
60025063,3833
60021182,3814
60011520,3803
60025272,3785
60001576,3747
60004518,3741
60015481,3690
60001602,3680
60008134,3674
60030840,3526
60031101,3500
60002494,3486
60030318,3479
60002049,3444
60033316,3347
60007249,3341
60031806,3325
60015150,3305
60023691,3302
60018308,3207
60017059,3193
60025038,3142
60009507,3061
60017705,3017
60024542,3001
60003771,2980
60001422,2974
60025778,2950
60030612,2933
60069716,2910
60031913,2898
60025858,2891
60012708,2830
60003711,2828
60026245,2806
60073652,2784
60032499,2746
60028717,2731
60029306,2710
60001117,2693
60019295,2660
60002952,2642
60108904,2641
60123796,2631
60031031,2627
60013682,2593
60017161,2587
60022195,2583
60025761,2562
60029616,2560
60028897,2557
60002441,2554
60102125,2553
60138680,2543
60027550,2524
60007457,2511
60033100,2490
60106629,2482
60030521,2449
60020351,2448
60017994,2436
60032350,2433
60009512,2416
60021199,2411
60023020,2407
60019616,2402
60002483,2387
60018554,2369
60016521,2367
60012614,2350
60009102,2305
60013551,2304
60007174,2286
60005248,2280
60106017,2269
60013314,2264
60005247,2245
60029622,2235
60016648,2215
60104012,2208
60025111,2201
60005244,2165
60000481,2165
60011001,2150
60016908,2143
60007711,2135
60001255,2118
60031041,2098
60016605,2098
60013141,2094
60031863,2083
60022422,2078
60027631,2076
60009982,2075
60105037,2074
60003500,2069
60006297,2059
60001001,2057
60018869,2047
60008734,2035
60030319,2033
60032838,2031
60010689,2028
60010884,1996
60017293,1996
60019702,1988
60032955,1987
60015543,1972
60000656,1970
60023588,1946
60030835,1893
60019160,1889
60003280,1871
60005455,1864
60018038,1862
60012259,1843
60029170,1834
60027675,1831
60108488,1812
60017483,1804
60032724,1801
60018310,1792
60028950,1792
60007774,1787
60000937,1783
60014439,1782
60023380,1763
60019722,1763
60027282,1761
60032179,1758
60032114,1755
60104653,1748
60030440,1742
60082819,1739
60012937,1732
60028218,1730
60003977,1730
60031150,1726
60003858,1726
60023578,1725
60014334,1710
60008724,1705
60012256,1694
60013789,1690
60002306,1681
60103368,1677
60029445,1665
60007997,1659
60006988,1659
60006183,1658
60012981,1651
60009343,1649
60005465,1647
60021600,1643
60005429,1638
60102127,1635
60030118,1628
60020486,1626
60026601,1616
60017246,1612
60030162,1609
60031226,1603
60032619,1600
60031984,1599
60024322,1595
60013959,1595
60020650,1592
60001193,1577
60073799,1566
60027844,1553
60010432,1553
60026707,1540
60020661,1532
60027272,1529
60012820,1528
60015742,1522
60031069,1521
60002573,1520
60013227,1514
60082821,1511
60007363,1500
60025153,1487
60121699,1483
60015682,1482
60006027,1482
60015138,1479
60031941,1469
60004156,1464
60021119,1461
60018353,1450
60025641,1441
60004538,1441
60026680,1431
60017412,1430
60011019,1427
60104544,1420
60020304,1416
60016653,1413
60015618,1410
60000221,1410
60002339,1408
60011394,1408
60025488,1404
60008435,1395
60005686,1390
60024007,1383
60000745,1382
60000308,1372
60027245,1365
60006564,1365
60020745,1364
60032356,1362
60073471,1362
60016218,1361
60006876,1359
60002593,1359
60019793,1358
60016529,1354
60011766,1351
60073385,1346
60028265,1346
60028186,1343
60095034,1340
60001439,1340
60011715,1336
60008073,1330
60024045,1330
60023237,1330
60001563,1329
60032987,1326
60027509,1325
60030769,1325
60073473,1323
60085099,1322
60021859,1320
60010571,1319
60032942,1315
60018205,1314
60007381,1310
60016835,1310
60025960,1306
60000356,1302
60024652,1299
60000291,1296
60025370,1295
60029278,1294
60019544,1291
60026796,1288
60007989,1285
60027416,1285
60073460,1285
60013156,1283
60014205,1280
60007762,1277
60018805,1270
60032203,1268
60026489,1266
60025441,1259
60018273,1257
60102074,1256
60006019,1254
60117387,1254
60014468,1249
60009697,1249
60026748,1248
60012954,1243
60002173,1243
60031828,1242
60006925,1231
60105804,1226
60015023,1223
60007776,1223
60027565,1222
60031699,1218
60015574,1213
60104665,1213
60021170,1209
60000305,1208
60014454,1204
60019619,1203
60020870,1199
60021567,1198
60023932,1196
60030718,1195
60000928,1194
60004718,1194
60011664,1193
60012306,1192
60021523,1188
60102538,1187
60030280,1181
60003915,1176
60026311,1175
60010065,1171
60023813,1170
60019647,1168
60024025,1165
60028378,1165
60020044,1163
60008950,1162
60031331,1162
60017456,1158
60089931,1157
60001157,1157
60026695,1157
60002836,1157
60025225,1156
60073387,1154
60064143,1153
60020547,1150
60031888,1150
60113147,1148
60012070,1146
60087824,1144
60032907,1139
60010023,1139
60033182,1138
60011373,1134
60017482,1132
60009409,1123
60005681,1122
60103673,1120
60002644,1119
60026810,1119
60105683,1116
60015622,1115
60000762,1112
60085101,1109
60015591,1104
60103674,1103
60029204,1103
60013372,1101
60006385,1097
60021666,1096
60003044,1094
60009254,1094
60017054,1093
60016211,1091
60006337,1089
60007029,1089
60027470,1089
60030434,1085
60025988,1083
60013332,1081
60008042,1076
60015197,1074
60005036,1071
60016809,1071
60002014,1069
60028868,1064
60031514,1061
60014652,1060
60015765,1058
60003625,1051
60011170,1049
60022414,1046
60008332,1045
60000765,1040
60010814,1040
60028548,1039
60019674,1036
60028287,1034
60029543,1031
60005510,1030
60021160,1027
60033320,1026
60031707,1023
60105232,1023
60122052,1016
60007511,1016
60104289,1015
60007493,1014
60112647,1014
60022119,1010
60103702,1010
60029885,1010
60016912,1008
60022134,1007
60030058,1007
60005558,1006
60005711,1004
60029310,1003
60023882,998
60007278,998
60073509,996
60089816,982
60000239,982
60008872,981
60021200,980
60021255,980
60009358,979
60073452,978
60015356,978
60029150,977
60102124,972
60085801,972
60009796,971
60006222,969
60011125,968
60029681,966
60105111,963
60027856,963
60005273,962
60005200,962
60082964,961
60018486,961
60024266,958
60010188,957
60014171,957
60011047,956
60016437,955
60007895,954
60030315,954
60001490,953
60008768,946
60030270,944
60016728,943
60012464,937
60003269,937
60011549,935
60016987,934
60010421,930
60021947,930
60021902,930
60029507,930
60027468,928
60009622,927
60028421,926
60024052,926
60001361,926
60016733,925
60021784,925
60019953,924
60005141,920
60032882,917
60017622,915
60031216,912
60009657,911
60011149,911
60002414,911
60007067,908
60102756,908
60014256,906
60011460,902
60032442,900
60033129,900
60010987,899
60001565,899
60019778,894
60001298,894
60022095,894
60032006,888
60024541,888
60107402,887
60013268,886
60017605,885
60021763,884
60001881,882
60004956,881
60025310,879
60014077,879
60004630,878
60020258,877
60003146,877
60020475,875
60027767,875
60029311,874
60006288,873
60078879,871
60024621,871
60015913,869
60015183,868
60000264,866
60031419,865
60027561,865
60004923,861
60029470,861
60023052,861
60002222,859
60108609,857
60020828,857
60026877,853
60025152,852
60017018,851
60018150,851
60012357,851
60104285,845
60027086,845
60079887,835
60020880,830
60102151,830
60082822,829
60032144,828
60012310,826
60022756,822
60001772,821
60010851,821
60010953,820
60020599,820
60005206,818
60027811,817
60017803,812
60031846,811
60024350,811
60025765,808
60028229,808
60011805,804
60004582,804
60008658,804
60019816,804
60122781,802
60025665,800
60022020,795
60023998,795
60019870,790
60001429,789
60023146,789
60004354,789
60009470,787
60021564,784
60022281,783
60033125,778
60016622,777
60023506,776
60000874,776
60005816,775
60004828,771
60008870,771
60031126,771
60025578,770
60121686,769
60009963,767
60010080,767
60000964,765
60014739,765
60018910,763
60031581,763
60028609,762
60017134,761
60085102,758
60114686,756
60008978,755
60057894,753
60025160,753
60026415,751
60025676,751
60007155,749
60005518,749
60029738,749
60021519,748
60021843,747
60107436,745
60027161,738
60027314,738
60001873,732
60030804,731
60082502,731
60080982,730
60011604,730
60026479,728
60102083,727
60089930,727
60028797,726
60031040,725
60028965,725
60010499,725
60021110,722
60010261,721
60017724,721
60005245,721
60027716,721
60087294,719
60021435,718
60025590,717
60014982,716
60029937,715
60023579,715
60072429,715
60012689,712
60030857,712
60024324,711
60001997,711
60007903,711
60027090,708
60103653,708
60017829,707
60029747,707
60104561,705
60006173,705
60014773,704
60013703,704
60010146,704
60015941,701
60102075,701
60008706,700
60021016,700
60105210,699
60000076,698
60022778,698
60000401,697
60016087,696
60003892,694
60016329,693
60026617,693
60068673,692
60105961,691
60031135,691
60020513,691
60117407,690
60011605,690
60011069,689
60019496,687
60009866,687
60008936,685
60031363,685
60029608,684
60000145,683
60020675,682
60023561,682
60005027,682
60006588,680
60032083,680
60016896,678
60019163,674
60021615,673
60122029,672
60105857,672
60021836,672
60106080,671
60069744,670
60028084,669
60018362,669
60028900,664
60102447,664
60032389,662
60017311,662
60120605,661
60024812,658
60028435,657
60028891,653
60119141,653
60117396,653
60009400,651
60105918,651
60002388,649
60018491,649
60018163,647
60018363,647
60069721,646
60028884,644
60032530,643
60098516,642
60004965,642
60070941,641
60068681,640
60016005,639
60022415,639
60023256,639
60102070,637
60008293,636
60010413,636
60002476,633
60003353,633
60010719,633
60000717,632
60026852,631
60012486,630
60018844,630
60002194,630
60021212,630
60006224,630
60019595,628
60021660,627
