aff_id1,aff_id2,occurrence
60002746,60029929,1150
60007174,60025038,999
60013314,60069716,949
60002746,60016782,906
60019499,60027363,844
60000905,60001422,826
60002746,60030521,801
60001255,60027363,799
60015682,60025272,764
60000905,60123796,745
60000905,60008134,671
60001422,60008134,662
60016849,60030319,661
60016782,60032499,639
60020351,60031913,623
60029622,60030280,614
60023578,60102126,551
60012256,60073387,545
60008134,60027245,530
60019793,60033316,480
60010348,60026108,447
60022778,60114715,445
60003625,60015481,432
60005247,60027550,420
60002746,60014334,418
60004828,60027363,411
60015682,60024621,387
60015682,60024322,379
60015742,60027363,378
60003044,60011125,375
60027767,60073390,373
60014468,60016849,370
60017622,60027363,370
60013141,60023052,363
60012311,60019295,360
60000905,60031594,360
60005037,60022119,354
60001422,60015622,347
60026489,60026553,342
60009102,60026553,342
60011001,60015682,338
60026601,60027363,336
60002173,60028897,334
60014416,60027509,330
60003525,60013314,329
60000905,60104653,324
60010348,60068729,319
60025063,60070034,310
60023691,60105915,307
60025370,60073385,305
60015574,60024266,303
60016849,60029150,300
60030612,60079887,300
60002746,60030058,299
60006988,60031941,298
60008134,60102124,298
60008134,60106017,295
60017994,60105857,290
60011549,60027363,287
60000905,60106017,282
60001563,60004518,275
60002441,60011641,274
60002952,60104546,267
60016648,60025272,267
60008134,60138276,266
60026877,60123796,266
60015765,60016849,264
60000905,60108488,263
60000905,60104665,262
60000905,60023578,260
60000905,60102125,259
60000905,60028950,256
60003003,60114762,251
60002414,60015682,249
60000905,60027245,245
60021182,60082502,240
60017483,60027363,240
60000905,60015622,239
60018150,60025709,238
60000656,60021119,238
60016849,60085801,236
60021255,60105391,236
60027386,60106017,234
60026553,60033129,232
60000481,60110942,232
60026553,60110201,231
60010884,60029991,229
60002049,60023579,229
60005037,60011766,227
60014334,60016782,225
60011339,60015023,224
60008435,60015682,224
60003711,60030118,224
60013682,60021119,223
60010348,60105037,221
60023681,60113147,220
60014256,60015682,216
60011605,60029358,215
60000905,60102126,214
60009037,60031581,214
60002058,60003500,213
60025709,60026571,213
60019793,60025063,213
60000221,60027716,212
60012614,60019619,212
60022195,60029929,211
60020469,60025111,210
60000445,60104665,210
60016849,60021600,209
60002952,60016987,209
60000905,60027386,206
60008134,60104665,205
60030857,60123796,201
60028084,60032838,199
60001001,60029929,196
60006894,60016849,195
60016849,60017018,195
60016849,60027016,195
60010884,60026135,195
60009507,60009657,194
60015682,60016648,193
60018363,60114764,192
60001772,60008134,192
60027363,60027470,192
60011447,60104653,191
60017724,60104665,191
60014997,60027245,190
60003711,60006297,189
60028868,60113665,189
60016433,60021326,188
60006337,60024997,188
60023146,60023588,188
60005247,60105856,187
60012981,60014232,187
60016849,60017829,187
60009102,60026489,186
60000905,60103368,186
60001117,60006183,186
60002746,60032499,185
60014232,60015543,184
60002194,60019905,184
60023882,60029616,181
60016849,60027817,180
60068946,60102125,178
60017412,60030440,178
60006297,60030118,177
60024252,60103673,176
60008134,60102125,176
60011047,60015682,176
60004156,60084278,176
60008134,60102126,175
60001997,60013243,175
60023970,60025066,175
60000656,60013682,174
60002746,60015527,173
60002746,60022195,173
60026040,60123796,173
60008768,60016849,173
60008134,60123796,170
60004803,60007740,169
60010365,60015670,168
60020044,60027363,168
60004346,60007249,167
60014739,60026695,166
60001422,60021567,166
60005429,60073385,166
60015481,60031866,166
60019163,60123796,165
60019722,60024007,165
60002746,60003828,165
60004354,60008023,164
60008014,60019578,164
60013682,60098516,163
60015682,60031126,162
60016908,60017059,162
60006337,60020304,162
60014773,60027363,161
60020129,60027245,161
60000656,60098516,161
60021564,60102125,160
60001801,60028333,160
60005830,60027245,160
60000264,60015682,159
60002773,60028333,158
60016782,60022195,156
60026311,60027363,156
60027086,60105917,156
60009408,60017777,153
60001422,60026040,153
60012357,60023578,153
60007363,60013227,152
60006130,60006762,152
60029278,60117873,152
60002864,60004518,152
60002414,60014256,150
60005610,60009507,150
60002441,60008978,149
60002573,60016529,149
60000905,60001772,149
60000905,60021567,147
60003237,60016987,147
60006297,60023009,146
60013255,60032882,145
60001524,60029857,145
60027363,60108609,144
60028218,60114720,144
60007067,60030318,143
60001001,60002746,142
60024007,60028717,142
60009622,60082964,142
60001421,60023222,142
60000928,60002339,142
60000905,60102127,140
60008134,60023578,140
60002494,60022165,139
60018573,60105859,139
60015658,60015682,139
60079887,60121686,138
60000905,60033051,137
60019578,60026553,137
60008760,60014090,137
60006377,60016849,136
60028717,60029010,136
60025761,60087294,136
60009839,60030835,135
60012954,60016622,134
60021836,60027363,134
60012708,60032838,134
60016782,60030521,134
60008724,60113147,134
60014205,60027363,133
60025778,60033182,133
60017777,60019595,133
60006564,60030840,133
60028048,60033051,133
60028435,60031004,133
60027363,60031150,132
60014077,60029170,132
60014205,60019499,131
60029358,60030162,131
60013959,60014232,131
60012937,60070023,131
60031913,60073391,130
60015183,60020565,129
60011605,60027565,129
60000905,60019163,128
60000905,60026221,127
60025063,60031069,127
60005245,60026553,126
60002494,60018916,126
60008134,60103368,126
60010146,60104406,126
60018910,60027363,126
60021016,60027363,126
60010365,60028379,126
60005248,60006183,125
60025029,60031004,125
60019356,60022195,125
60026553,60032679,125
60026877,60028950,124
60000905,60028048,124
60000305,60021160,124
60027363,60028797,123
60000905,60110693,123
60026748,60031828,122
60023691,60029881,122
60005037,60008870,121
60008134,60026221,120
60006795,60019295,120
60018704,60027363,120
60016782,60029929,120
60025066,60106700,120
60007895,60018869,119
60001117,60028925,118
60026553,60103600,118
60025590,60091253,118
60008134,60104653,118
60002494,60006558,117
60027363,60027631,117
60014982,60073386,117
60000100,60085099,116
60018319,60027271,116
60001422,60123796,116
60009189,60015277,116
60009860,60108904,116
60027363,60073523,116
60014416,60032350,115
60009982,60029929,115
60019674,60022386,115
60012259,60114686,115
60006876,60025765,114
60015165,60021519,114
60010971,60011666,114
60006027,60010023,114
60005247,60016173,113
60017293,60113231,113
60000905,60030857,112
