aff_id1,aff_id2,occurrence
60002746,60029929,881
60015682,60025272,761
60002746,60016782,759
60000905,60123796,733
60007174,60025038,668
60000905,60001422,659
60016782,60032499,593
60013314,60069716,579
60016849,60030319,571
60001255,60027363,549
60002746,60030521,482
60003625,60015481,432
60002746,60014334,422
60000905,60008134,396
60012311,60019295,383
60027631,60103801,372
60019499,60027363,346
60004828,60027363,344
60005247,60027550,343
60029622,60030280,341
60005037,60011766,315
60012256,60073387,315
60026601,60027363,313
60000905,60106017,309
60008435,60015682,303
60015682,60024322,301
60014468,60016849,291
60002746,60030058,287
60010348,60026108,281
60003525,60013314,280
60000905,60031594,277
60005037,60022119,277
60001422,60015622,276
60025370,60073385,275
60015574,60024266,268
60011001,60015682,266
60023578,60102126,264
60015742,60027363,263
60025063,60070034,255
60003711,60030118,252
60002173,60028897,248
60019793,60033316,244
60020351,60031913,243
60016849,60029150,240
60007363,60013227,238
60030612,60079887,236
60006894,60016849,235
60013141,60023052,228
60014739,60026695,226
60005247,60105856,225
60026489,60026553,225
60014334,60016782,224
60015682,60024621,223
60000905,60108488,222
60000905,60104653,222
60017994,60105857,219
60008768,60016849,215
60000905,60102125,215
60000905,60027245,215
60023691,60105915,215
60000905,60028950,214
60016849,60021600,214
60005037,60008870,213
60000656,60021119,210
60018150,60025709,208
60011549,60027363,205
60023681,60113147,202
60031913,60073391,200
60008760,60014090,200
60000264,60015682,198
60015765,60016849,197
60002441,60011641,197
60002952,60016987,196
60020044,60027363,194
60024252,60103673,193
60015481,60031866,192
60000905,60023578,189
60016849,60017018,189
60010884,60029991,188
60016849,60027016,187
60008724,60113147,187
60020469,60025111,186
60017622,60027363,186
60002952,60104546,185
60001997,60013243,185
60002058,60003500,184
60011605,60029358,181
60001117,60006183,181
60017412,60030440,178
60002194,60019905,178
60014416,60027509,177
60005558,60026829,177
60027314,60029428,176
60025709,60026571,175
60000905,60027386,173
60028084,60032838,171
60000905,60015622,167
60027363,60027470,164
60001563,60004518,164
60029358,60030162,163
60015682,60031126,161
60011339,60015023,161
60000905,60104665,160
60016849,60027817,158
60011047,60015682,158
60006297,60030118,157
60017483,60027363,156
60001801,60028333,154
60000221,60027716,154
60000905,60001772,153
60001422,60008134,152
60008134,60123796,152
60009102,60026553,152
60024621,60025272,150
60018573,60105859,148
60010365,60015670,148
60026553,60033129,147
60005247,60016173,147
60012708,60032838,147
60009102,60026489,146
60008134,60106017,146
60030857,60123796,145
60000905,60102126,141
60027086,60105917,139
60004156,60084278,139
60010348,60068729,138
60004346,60007249,138
60009866,60028421,138
60013682,60021119,138
60011605,60027565,138
60014652,60015682,138
60010884,60030222,136
60026553,60110201,135
60026877,60123796,134
60027386,60106017,133
60000905,60103368,133
60000928,60002339,133
60008134,60031594,132
60002401,60016849,132
60009512,60031564,131
60002746,60032499,131
60016648,60025272,131
60010884,60026135,131
60014232,60015543,131
60023955,60031106,129
60000905,60026221,129
60027363,60029608,128
60023691,60029881,127
60000305,60021578,126
60022195,60029929,125
60019118,60089931,125
60002746,60022195,125
60079887,60121686,124
60015543,60026906,124
60000905,60033051,124
60014077,60029170,124
60005429,60073385,124
60021255,60105391,123
60026311,60027363,122
60005037,60015234,122
60005610,60009507,122
60002746,60015527,121
60001117,60005248,120
60012281,60024885,120
60027363,60027631,120
60025778,60033182,119
60014277,60027363,119
60006297,60023009,118
60000445,60000905,117
60002494,60022165,117
60009622,60082964,117
60008134,60023578,116
60007895,60018869,116
60013959,60014232,115
60023882,60029616,115
60005455,60017994,115
60008014,60019578,114
60027363,60028797,113
60019578,60026553,113
60001576,60030315,113
60003625,60028548,113
60002494,60006558,113
60006974,60025709,112
60003711,60006297,112
60001361,60026906,111
60007249,60013435,111
60010971,60011666,111
60022430,60031155,110
60028435,60031004,109
60001157,60002483,109
60012614,60019619,109
60027363,60108609,109
60002441,60008978,108
60015481,60018922,108
60001844,60007267,107
60000905,60032006,107
60000905,60024652,107
60008134,60026221,106
60007200,60025778,106
60002092,60012284,106
60015682,60021116,106
60000905,60022785,106
60000656,60098516,106
60005247,60016081,105
60000905,60021567,105
60014256,60015682,105
60010365,60028379,105
60006337,60024997,105
60001524,60029857,105
60026553,60103600,104
60003214,60023691,104
60011605,60030162,104
60002339,60105810,104
60016733,60032702,102
60014773,60027363,102
