aff_id1,aff_id2,occurrence
60002746,60029929,348
60002746,60016782,288
60007174,60025038,260
60016782,60032499,253
60002746,60030058,240
60016849,60023022,228
60005247,60027550,205
60016849,60030319,201
60012311,60019295,191
60002746,60032499,185
60002746,60030521,184
60003625,60015481,180
60005037,60022119,164
60002746,60014334,159
60013314,60069716,150
60015682,60025272,149
60005037,60011766,144
60002194,60019905,141
60017994,60105857,137
60015574,60024266,132
60023691,60105915,125
60007103,60030612,125
60014739,60026695,120
60008760,60014090,118
60009866,60028421,116
60002441,60011641,113
60006894,60016849,112
60011001,60015682,102
60002494,60022165,100
60030612,60079887,100
60020469,60025111,98
60016849,60029150,98
60028084,60032838,97
60015941,60027155,94
60016849,60027016,93
60010884,60030222,92
60001344,60015849,91
60000221,60027716,90
60030318,60082964,88
60010884,60029991,87
60010971,60011666,86
60001117,60005248,86
60007997,60018043,82
60024252,60103673,79
60014232,60029445,78
60003711,60006297,77
60025778,60033182,76
60008693,60016733,76
60008435,60015682,76
60002494,60014054,76
60015682,60024322,76
60014077,60029170,75
60003711,60030118,75
60006577,60013409,74
60000291,60028717,74
60015765,60016849,73
60021116,60025272,73
60000483,60009866,72
60001576,60030315,72
60012708,60032838,72
60005247,60016173,70
60016782,60030521,70
60001157,60002483,69
60005558,60007566,68
60022265,60032114,68
60005558,60025152,68
60007566,60025152,68
60015481,60028548,67
60011605,60030162,67
60005248,60006183,67
60000762,60026245,67
60008724,60113147,66
60005247,60014232,65
60016849,60021600,65
60003525,60013314,65
60000928,60002339,65
60027161,60030184,64
60010348,60026108,64
60009796,60017866,64
60012937,60080790,63
60029418,60030846,63
60006385,60014232,62
60007278,60105938,62
60020351,60031913,61
60023681,60113147,61
60012553,60105860,59
60001555,60003443,59
60015615,60032838,59
60010365,60027009,59
60005037,60008870,58
60011605,60029358,58
60011047,60015682,57
60002058,60003500,57
60002746,60003872,57
60012957,60014653,57
60000305,60021578,57
60025063,60031069,56
60000483,60028421,56
60021918,60029418,56
60002388,60020481,55
60007200,60025778,55
60011605,60014211,55
60025370,60073385,55
60005455,60017994,54
60010758,60012937,54
60010758,60080790,54
60006455,60009788,54
60003214,60023691,53
