aff_id,occurrence
60027363,18184
60000905,17595
60008134,16990
60002746,12707
60019499,11335
60016849,11267
60026553,9100
60001422,8708
60001604,7620
60015682,7086
60029929,6704
60014232,6230
60016782,6032
60104653,5831
60025272,5186
60012311,5055
60025709,4956
60010348,4913
60019578,4738
60026851,4706
60025038,4659
60069716,4600
60031004,4546
60009860,4510
60028333,4494
60022148,4407
60025063,4388
60031101,4379
60015481,4315
60010365,4244
60123796,4169
60023691,4083
60030840,3975
60022195,3974
60014966,3871
60015150,3868
60002494,3807
60004518,3804
60102125,3761
60001576,3740
60025858,3737
60030612,3699
60012708,3579
60027245,3575
60028950,3560
60033316,3539
60007249,3539
60087826,3533
60007174,3520
60011520,3494
60017161,3457
60030521,3449
60032499,3447
60013314,3342
60025278,3332
60019118,3327
60027550,3318
60102124,3273
60025778,3230
60003771,3191
60002049,3180
60003970,3146
60021199,3133
60009507,3111
60006297,3094
60009982,3090
60001602,3075
60023578,3028
60005248,3027
60031806,3012
60002952,3011
60028717,2990
60025084,2981
60023020,2952
60005037,2936
60006988,2920
60013682,2904
60030318,2887
60005247,2878
60016648,2841
60032350,2815
60029622,2783
60019793,2761
60015543,2732
60033100,2687
60003500,2658
60104012,2657
60108904,2653
60016908,2645
60024322,2617
60021182,2605
60001117,2601
60004582,2590
60011001,2572
60017705,2570
60005429,2532
60019295,2527
60032838,2523
60014439,2521
60002441,2513
60017059,2498
60104665,2494
60023588,2486
60017060,2437
60001001,2389
60030319,2330
60030162,2309
60012614,2289
60031913,2287
60012256,2278
60029616,2253
60026245,2253
60005711,2249
60031941,2236
60105037,2233
60102126,2223
60025111,2218
60009512,2189
60017994,2181
60025761,2174
60019722,2170
60103368,2162
60005455,2158
60028897,2152
60000656,2144
60001255,2122
60013959,2106
60032179,2098
60007363,2094
60029170,2093
60004156,2083
60007997,2061
60020351,2053
60032942,2040
60028186,2032
60008724,2031
60018869,2031
60007457,2022
60014334,2016
60003858,2005
60032724,1995
60015023,1984
60017293,1980
60015622,1971
60102127,1954
60020304,1949
60024007,1935
60032114,1929
60032619,1915
60073471,1912
60016605,1912
60029278,1908
60029306,1893
60018308,1889
60007711,1883
60030835,1880
60031031,1869
60010884,1860
60009470,1851
60104289,1844
60000928,1842
60008435,1832
60106017,1825
60026680,1818
60009343,1812
60012937,1805
60073385,1791
60085101,1775
60013141,1765
60073652,1763
60000745,1756
60018353,1737
60025960,1734
60011447,1733
60000221,1732
60029445,1729
60017246,1724
60006183,1722
60001997,1720
60028218,1718
60030280,1716
60008734,1711
60108488,1703
60025225,1693
60000481,1687
60016529,1685
60007774,1676
60012981,1670
60003044,1660
60003711,1650
60019702,1649
60027509,1643
60002483,1641
60001772,1637
60007776,1632
60027282,1628
60020486,1623
60019616,1621
60002573,1620
60001439,1618
60021600,1609
60002339,1609
60027468,1608
60016218,1602
60024652,1598
60003625,1590
60020650,1582
60021119,1578
60013551,1578
60073387,1566
60025370,1560
60027272,1560
60023146,1558
60106629,1549
60003915,1543
60005510,1535
60016521,1532
60009102,1528
60032907,1527
60011125,1523
60085099,1520
60008950,1513
60019647,1507
60031581,1503
60007493,1497
60012259,1494
60004718,1493
60030118,1493
60006027,1488
60113147,1486
60024542,1485
60021567,1484
60095034,1483
60103673,1482
60005244,1481
60007989,1480
60024266,1478
60027565,1464
60010065,1463
60023237,1444
60019160,1425
60066010,1422
60026796,1411
60013227,1399
60006876,1393
60024045,1390
60029507,1388
60015765,1387
60020547,1372
60006577,1370
60000305,1367
60102538,1364
60030718,1364
60010432,1353
60015618,1335
60021523,1333
60005686,1333
60015138,1331
60011373,1325
60002014,1325
60019674,1325
60019533,1324
60009254,1321
60005681,1316
60002306,1309
60010023,1307
60026695,1307
60029311,1307
60015742,1300
60025488,1296
60021859,1293
60003269,1285
60001563,1281
60025988,1280
60001157,1272
60016653,1269
60011047,1268
60011460,1262
60013372,1261
60014652,1260
60026489,1259
60000264,1256
60000356,1254
60014982,1252
60006337,1247
60018205,1247
60103674,1244
60014416,1238
60031888,1238
60000762,1236
60033129,1233
60030640,1232
60025641,1231
60028378,1230
60000308,1228
60102151,1226
60026748,1220
60006288,1214
60031041,1210
60031707,1209
60022095,1204
60008042,1199
60029543,1196
60031514,1196
60031331,1192
60021160,1192
60007762,1192
60022756,1189
60005273,1189
60012070,1183
60026810,1179
60021255,1166
60015574,1164
60028609,1157
60005036,1154
60031226,1154
60002593,1154
60002414,1153
60023380,1150
60006385,1147
60014468,1147
60012954,1146
60014256,1146
60001361,1143
60007278,1136
60027561,1130
60000765,1125
60023506,1118
60033182,1118
60009697,1116
60027856,1115
60020661,1115
60032006,1111
60030058,1108
60002644,1106
60031069,1104
60005558,1100
60032882,1095
60011766,1095
60011019,1087
60002173,1087
60004538,1084
60024025,1083
60011149,1079
60031126,1078
60082964,1066
60121699,1065
60010814,1059
60014205,1058
60024324,1056
60030440,1054
60026877,1051
60026108,1050
60004354,1048
60004923,1046
60007511,1046
60085801,1042
60102756,1042
60027767,1041
60025310,1039
60018805,1038
60014171,1036
60016912,1034
60010571,1027
60020475,1027
60021784,1027
60015197,1026
60011394,1026
60021947,1025
60027844,1024
60025590,1023
60028868,1019
60020315,1016
60032356,1015
60008768,1013
60009358,1011
60005141,1006
60026415,1004
60025160,1004
60028548,1003
60015183,1003
60032955,1003
60105804,998
60032144,998
60012689,995
60000239,991
60016733,991
60029937,987
60104544,986
60028265,985
60018038,985
60019619,979
60000401,978
60020599,975
60032530,973
60017724,971
60085102,970
60089931,968
60003892,967
60032987,961
60019953,961
60138276,960
60082819,953
60022020,949
60104285,949
60079887,949
60025153,947
60004135,947
60010261,946
60029747,945
60030769,945
60027086,944
60001881,944
60006222,943
60085092,938
60012306,929
60001490,924
60015356,922
60003280,921
60029681,920
60006894,919
60018554,918
60004965,911
60032215,911
60013332,908
60026040,907
60014739,907
60012464,905
60023256,905
60011715,902
60006564,901
60022422,889
60030857,886
60016987,884
60032442,884
60024252,883
60019544,883
60016728,882
60018310,880
60026383,879
60082821,878
60016437,877
60019778,876
60030315,874
60031846,874
60025152,870
60016896,870
60024621,869
60015941,868
60029241,867
60089816,867
60026285,866
60103653,865
60012957,865
60021902,864
60024541,863
60002388,861
60002476,861
60022134,860
60027675,859
60005465,859
60029150,851
60005667,850
60018150,850
60073509,849
60021658,843
60016809,843
60027452,843
60009622,840
60026707,840
60104546,840
60008073,839
60023052,838
60009963,836
60027716,833
60021918,833
60030553,831
60068693,831
60011170,828
60013409,828
60011605,825
60009657,824
60032083,821
60010037,819
60031828,817
60018363,816
60024052,811
60005479,811
60085100,808
60029470,808
60029631,807
60021016,807
60014313,807
60031040,805
60000145,804
60000291,802
60023813,801
60021660,798
60006925,797
60017829,796
60019870,795
60002773,790
60006475,790
60010499,787
60021519,786
60016835,785
60017018,784
60020195,784
60023561,781
60009408,781
60004956,776
60008936,776
60031216,776
60018910,775
60026125,774
60078879,773
60028229,772
60022119,772
60029204,771
60011357,770
60023998,770
60068673,768
60024285,767
60024805,767
60105961,766
60002194,765
60020680,764
60008673,763
60021763,763
60006121,763
60023222,763
60025703,762
60026479,760
60020828,758
60019816,756
60106366,755
60026601,754
60000964,753
60018573,750
60008088,749
60022785,748
60023882,745
60007816,744
60011664,743
60007592,741
60031150,740
60023970,740
60015591,739
60017311,738
60009866,737
60015913,737
60016622,736
60027811,736
60029738,736
60000874,732
60009037,731
60017134,730
60009839,730
60015540,729
60019163,727
60017412,726
60011604,726
60024825,725
60073390,721
60009424,720
60072485,719
60011549,717
60027314,715
60000990,714
60072429,713
60007903,712
60106080,710
60022132,710
60001565,710
60010719,710
60033148,710
60007895,709
60004828,708
60033125,706
60027090,706
60025029,705
60015186,704
60098516,703
60029358,703
60011069,702
60031863,701
60112647,699
60026827,697
60006173,697
60011339,696
60106700,696
60007740,696
60012556,696
60027152,696
60013789,694
60082502,694
60028048,693
60009796,693
60005518,692
60002787,691
60019595,690
60022778,690
60021435,688
60028435,688
60022773,686
60028421,685
60033021,683
60017483,678
60021121,676
60015875,674
60013243,674
60005837,673
60017803,671
60006762,671
60008978,670
60005286,668
60014264,665
60017511,663
60108473,662
60023143,660
60032922,660
60032373,659
60011362,658
