aff_id1,aff_id2,occurrence
60002746,60016782,302
60002746,60030058,284
60002746,60029929,276
60007174,60025038,266
60016849,60030319,229
60016782,60032499,223
60002746,60030521,199
60016849,60023022,194
60013314,60069716,181
60005247,60027550,176
60002746,60014334,171
60005037,60022119,163
60015574,60024266,163
60003625,60015481,151
60005037,60011766,144
60023691,60105915,133
60002194,60019905,128
60016849,60029150,122
60002746,60032499,122
60009866,60028421,122
60005455,60017994,113
60028084,60032838,106
60001576,60030315,105
60012311,60019295,105
60020469,60025111,101
60014739,60026695,97
60008724,60113147,94
60003711,60006297,93
60011605,60030162,92
60015615,60032838,90
60008760,60014090,90
60000221,60027716,89
60010884,60030222,89
60001117,60005248,88
60016849,60027016,86
60022265,60032114,86
60021947,60024609,85
60002746,60015527,85
60015765,60016849,84
60030612,60079887,84
60015481,60028548,83
60002441,60011641,82
60011605,60029358,81
60005455,60105857,81
60006894,60016849,80
60003214,60023691,80
60014232,60027550,80
60000305,60021578,80
60005247,60014232,79
60001157,60002483,79
60030318,60082964,78
60015682,60024322,77
60015682,60025272,77
60000291,60028717,75
60008768,60016849,74
60010971,60011666,73
60014077,60029170,73
60008693,60016733,73
60010884,60029991,72
60006577,60013409,71
60000762,60026245,70
60025370,60073385,70
60021116,60025272,69
60001344,60015849,69
60023681,60113147,68
60025778,60033182,68
60007200,60025778,68
60009415,60014739,67
60024252,60103673,66
60012018,60015543,66
60000928,60002339,65
60001555,60005248,65
60005247,60016173,65
60012708,60028084,65
60010348,60026108,63
60002058,60003500,63
60016849,60021600,62
60018573,60105859,62
60015941,60027155,61
60002494,60022165,61
60014232,60029445,60
60006455,60024324,58
60002952,60016987,58
60002388,60024099,58
60026245,60030718,58
60012708,60032838,57
60002494,60014054,57
60021918,60029418,57
60011001,60015682,56
60005248,60006183,56
60012281,60024885,56
60025555,60097093,56
60010365,60015670,56
60012937,60080790,55
60015543,60026906,55
60012553,60105860,55
60001555,60003443,55
60017994,60105857,55
60001361,60015543,55
60005246,60016733,54
60014416,60027509,54
60009507,60009657,54
60008772,60029445,53
60007363,60013227,53
60003711,60030118,52
60007278,60105938,52
60003652,60024885,52
60010261,60022756,51
60007567,60013959,51
60002746,60003872,51
60016437,60031699,51
60004437,60025709,51
60002746,60003828,50
60002442,60006337,50
60006577,60008438,50
60029358,60030162,50
60008734,60023824,50
60003625,60028548,50
60006929,60032179,50
60000764,60012981,50
60015481,60031866,49
60024805,60025641,49
60027161,60030184,49
60020195,60025858,48
60009788,60024324,48
60003915,60006475,48
60005037,60022851,48
60006577,60017777,48
60007843,60033021,48
60024266,60104660,48
60015277,60032420,48
60003858,60015216,48
60029411,60030318,48
60018150,60025709,48
60012957,60014653,47
60008435,60015682,47
