aff_id1,aff_id2,occurrence
60002746,60029929,593
60015682,60025272,525
60013314,60069716,511
60002746,60016782,469
60016782,60032499,456
60007174,60025038,444
60016849,60030319,408
60005037,60011766,336
60002746,60030521,333
60015682,60024322,321
60003625,60015481,318
60002746,60030058,313
60005247,60027550,301
60002746,60014334,295
60005037,60022119,286
60015682,60024621,241
60015574,60024266,229
60016849,60029150,217
60012311,60019295,209
60020469,60025111,203
60015682,60031126,190
60025370,60073385,190
60024621,60025272,179
60006894,60016849,177
60030612,60079887,177
60014739,60026695,176
60016849,60023022,175
60002194,60019905,170
60011001,60015682,169
60002952,60016987,169
60008435,60015682,167
60000221,60027716,166
60002746,60032499,162
60000656,60021119,161
60003525,60013314,159
60011047,60015682,158
60028868,60113665,157
60023681,60113147,157
60005558,60026829,155
60023691,60105915,154
60021859,60113678,153
60002441,60011641,151
60032111,60113678,150
60014652,60015682,149
60014334,60016782,149
60009866,60028421,147
60026489,60026553,145
60024252,60103673,145
60008768,60016849,143
60011605,60030162,142
60012708,60023012,142
60010365,60015670,142
60016849,60021600,141
60003711,60006297,141
60003711,60030118,141
60014416,60027509,140
60011605,60029358,139
60025063,60070034,138
60017293,60113231,136
60005247,60016173,134
60013682,60021119,133
60018150,60025709,132
60000928,60002339,132
60001117,60005248,131
60010884,60029991,131
60021859,60032111,128
60006297,60030118,127
60023955,60031106,126
60007363,60013227,126
60014468,60016849,125
60007200,60025778,122
60007061,60017293,122
60012708,60032838,122
60028084,60032838,120
60002952,60104546,117
60004346,60007249,114
60015481,60031866,112
60008760,60014090,112
60009788,60024324,112
60015765,60016849,112
60008724,60113147,110
60020351,60031913,109
60005037,60008870,109
60025778,60033182,109
60009512,60015153,108
60002746,60015527,108
60015183,60029311,108
60015682,60016648,107
60010884,60030222,106
60026553,60110201,106
60000264,60015682,105
60001801,60028333,105
60016849,60027016,103
60003214,60023691,103
60026601,60027363,103
60002173,60028897,102
60021729,60113678,101
60001117,60006183,100
60006321,60028116,100
60014077,60029170,99
60001563,60004518,98
60016733,60032702,98
60001576,60030315,97
60001157,60002483,97
60002401,60016849,96
60021729,60032111,96
60021729,60021859,96
60007103,60012708,95
60015481,60028548,95
101781059,60012708,95
60012708,60025135,95
60017412,60030440,94
60002494,60022165,94
60005248,60006183,94
60025063,60031069,93
60000762,60026245,93
60005037,60022851,93
60002058,60003500,92
60016849,60017829,92
60012018,60015543,91
60029358,60030162,91
60005245,60026553,91
60005455,60017994,90
60008693,60016733,90
60002441,60008978,90
60010365,60027009,89
60001997,60013243,89
60000305,60021578,88
60012937,60080790,88
60002441,60014933,87
60007061,60113231,87
60005610,60009507,87
60005247,60105856,87
60005037,60029655,87
60002634,60026851,86
60016648,60025272,86
60014232,60015543,86
60005037,60015234,85
60026748,60031828,85
60023064,60029896,85
60001361,60015543,83
60010365,60028379,83
60079887,60121686,82
60000291,60028717,82
60017994,60105857,82
60002494,60009507,82
60002573,60016529,81
60001117,60028925,81
60016849,60017018,80
60003625,60008032,80
60006297,60023009,80
60023882,60029616,79
60004437,60025709,78
