aff_id,occurrence
60002746,2572
60016849,2089
60014232,2088
60025272,2023
60015682,1864
60025038,1634
60015481,1538
60008134,1447
60030612,1370
60023691,1304
60027550,1212
60031101,1160
60032179,1154
60016782,1153
60026851,1151
60022195,1125
60029929,1065
60000905,1045
60002494,1039
60011001,1035
60025778,1009
60022148,1002
60029445,977
60005247,961
60014439,947
60005248,913
60021199,905
60012311,838
60024322,837
60012708,832
60006577,819
60007776,816
60005037,814
60020304,808
60010365,800
60032838,799
60010065,771
60001117,766
60015543,766
60032499,763
60002441,755
60000745,748
60030162,743
60017994,741
60000221,731
60006297,729
60003500,726
60025111,726
60025858,726
60013959,710
60008435,681
60007174,669
60030318,668
60032350,662
60005455,658
60113147,643
60002952,635
60009507,632
60009982,629
60010884,626
60028717,619
60019295,606
60011520,601
60007278,590
60031581,584
60026553,583
60015150,583
60021116,581
60029278,580
60030058,575
60001439,574
60003771,573
60022756,573
60030835,573
60011605,570
60013409,567
60019778,566
60029170,563
60013372,558
60003858,555
60007103,542
60020547,528
60003269,525
60025709,524
60026415,522
60006337,519
60030521,518
60021658,517
60031707,512
60005558,511
60000305,499
60033182,498
60007363,493
60030319,492
60028548,487
60002388,485
60002194,484
60031828,484
60029311,481
60009866,481
60000264,477
60025488,471
60024324,470
60028421,470
60016733,468
60015941,468
60014652,468
60014739,468
60003915,464
60024266,463
60003711,460
60014334,458
60025063,458
60011264,454
60027561,452
60016908,441
60000762,440
60027086,440
60006164,439
60031126,439
60008724,438
60014256,435
60009470,434
60006385,434
60031806,434
60015574,431
60009408,429
60004156,428
60011047,425
60009254,424
60014653,424
60021947,422
60031004,420
60010348,418
60003625,417
60032083,413
60004923,413
60005681,410
60002483,409
60017293,407
60022265,407
60001576,404
60008950,403
60023022,400
60026827,396
60029616,395
60001422,395
60024652,394
60026695,394
60007903,393
60029747,393
60019722,393
60019674,392
60012981,391
60019702,391
60029241,386
60019905,386
60006989,383
60020650,382
60021918,381
60025988,380
60011373,374
60007774,374
60008734,372
60001490,369
60006876,368
60027272,368
60007997,366
60002339,365
60007989,364
60030840,362
60013829,362
60007493,359
60017246,357
60019615,356
60032619,355
60030718,354
60000765,353
60002306,352
60012070,352
60001772,350
60017336,349
60021378,349
60027509,348
60012937,344
60009343,343
60027165,342
60007566,342
60025152,342
60000928,341
60013682,337
60015183,336
60026245,336
60012957,333
60015138,332
60020486,329
60028218,328
60015849,326
60019499,326
60011460,326
60026796,324
60004718,323
60007457,322
60001881,321
60030623,319
60010261,316
60008745,316
60028609,316
60009697,314
60013314,312
60008760,312
60021160,312
60005429,310
60014313,309
60016987,308
60020680,308
60017161,308
60032442,308
60069716,306
60009512,305
60023053,304
60025225,303
60012689,303
60020315,302
60013402,300
60019578,299
60031216,297
60028333,297
60026175,294
60006183,293
60010023,291
60020649,289
60001157,288
60020661,288
60006475,285
60022403,284
60004354,284
60031514,283
60006173,283
60027271,282
60025641,282
60018573,282
60027716,281
60033125,280
60021121,279
60009226,279
60012556,278
60024025,277
60000483,276
60013227,275
60012954,273
60025153,271
60012553,269
60022659,269
60028229,269
60009788,269
60032114,269
60015618,269
60000481,268
60028897,268
60027161,268
60032105,266
60000239,265
60001989,265
60022119,265
60016005,265
60015023,262
60033021,262
60023020,262
60006288,257
60021519,256
60027282,255
60009839,255
60000297,255
60021859,255
60023578,254
60029418,253
60001361,252
60103673,252
60032724,252
60008438,252
60007257,252
60026306,251
60009037,249
60025310,248
60000964,248
60016437,248
60005322,248
60028868,248
60024885,247
60024007,246
60014090,245
60021600,245
60020413,243
60015913,243
60002014,243
60012614,243
60022890,242
60015622,242
60016605,242
60023004,242
60033316,241
60026108,240
60017563,240
60011766,239
60007762,239
60000401,239
60009968,238
60001555,238
60003892,237
60014569,237
60019118,235
60000874,232
60017777,231
60006564,231
60016529,230
60024609,230
60009746,229
60018208,228
60015815,227
60002787,227
60024941,226
60007995,225
60097308,225
60104653,224
60029738,224
60001563,220
60006221,220
60010586,220
60103898,220
60023222,220
60017412,220
60020416,218
60105857,218
60012754,216
60026748,216
60104546,215
60030769,214
60008158,214
60000689,214
