aff_id1,aff_id2,occurrence
60007174,60025038,493
60002746,60016782,393
60002746,60029929,355
60015682,60025272,301
60016849,60030319,293
60016782,60032499,285
60003625,60015481,252
60005247,60027550,248
60002746,60014334,243
60002746,60030058,234
60011001,60015682,220
60015574,60024266,213
60012311,60019295,208
60013314,60069716,192
60002746,60030521,187
60030612,60079887,185
60006130,60006762,166
60005037,60011766,164
60015682,60024621,161
60005037,60022119,159
60016849,60029150,152
60028084,60032838,142
60015682,60024322,142
60014334,60016782,141
60002746,60032499,134
60024252,60103673,133
60006894,60016849,130
60023691,60105915,127
60000221,60027716,125
60000656,60021119,120
60020416,60028287,118
60016849,60023022,117
60008435,60015682,110
60025153,60107402,110
60023681,60113147,107
60008724,60113147,106
60000305,60021578,105
60008042,60028287,104
60008042,60020416,104
60028218,60032350,103
60024621,60025272,102
60007997,60009343,102
60006297,60030118,101
60002746,60015527,99
60002194,60019905,99
60005455,60017994,98
60015023,60027512,98
60014077,60029170,98
60005037,60015234,97
60015481,60031866,97
60002441,60011641,96
60005037,60022851,95
60002952,60016987,95
60008768,60016849,94
60016849,60017018,93
60009866,60028421,93
60010884,60029991,93
60008760,60014090,92
60000291,60028717,92
60016849,60027016,92
60025370,60073385,91
60014468,60016849,91
60010884,60030222,90
60014232,60015543,90
60011605,60029358,90
60015682,60031126,90
60017994,60105857,89
60008042,60028218,89
60027550,60105856,87
60001576,60030315,86
60026489,60026553,86
60028218,60028287,85
60020416,60028218,85
60021947,60024609,85
60006577,60013409,85
60015765,60016849,84
60015852,60032350,84
60008693,60016733,84
60032350,60070410,84
60011001,60024322,83
60000928,60002339,82
60014378,60028218,82
60023955,60031106,82
60018150,60025709,81
60012553,60105860,81
60010365,60015670,80
60016782,60030521,79
60004156,60084278,79
60014739,60026695,78
60006222,60020416,78
60007103,60030612,76
60001157,60002483,76
60013682,60021119,75
60001972,60016733,75
60010971,60011666,75
60020416,60102125,75
60022195,60026175,75
60020351,60031913,74
60005455,60105857,74
60025063,60070034,74
60007590,60026175,73
60000291,60020416,73
60004346,60007249,73
60020469,60025111,73
60002173,60028897,72
60007762,60008042,72
60001117,60005248,72
60012708,60032838,72
60013409,60017336,72
60000905,60015622,72
60007997,60016733,72
60001972,60020416,72
60007762,60016733,71
60007762,60009408,71
60007762,60020416,71
60007762,60022135,71
60007762,60028287,71
60029358,60030162,71
60001972,60007762,71
60007762,60028218,71
60006222,60007762,71
60007762,60007997,71
60016733,60020416,71
60001801,60028333,71
60016733,60102125,71
60007762,60102125,71
60022135,60102125,71
60016733,60028218,71
60006222,60102125,71
60007997,60022135,71
60007997,60008042,71
60007997,60009408,71
60007997,60028287,71
60001972,60007997,71
60006222,60007997,71
60022135,60028218,71
60009408,60028218,71
60001972,60028218,71
60006222,60028218,71
60016733,60022135,71
60009408,60022135,71
60022135,60028287,71
60001972,60022135,71
60006222,60022135,71
60008042,60009408,71
60001972,60008042,71
60006222,60008042,71
60009408,60028287,71
60001972,60009408,71
60006222,60009408,71
60006583,60015023,71
60001972,60028287,71
60006222,60028287,71
60001972,60006222,71
60005091,60032350,71
60007278,60105938,71
60007997,60028218,71
60008042,60022135,71
60020416,60022135,71
60007997,60102125,71
60001972,60102125,71
60006222,60016733,71
60009408,60020416,71
60016733,60028287,71
60028287,60102125,71
60009408,60102125,71
60008042,60016733,71
60008042,60102125,71
60009408,60016733,71
60028218,60102125,71
60007997,60020416,71
60023773,60032350,70
60001361,60015543,70
60014652,60015682,70
60025709,60026571,70
60003214,60023691,70
60000264,60032589,70
60014416,60027509,70
60026553,60110201,70
60015658,60024322,69
60014334,60015023,69
60014256,60102128,69
60000264,60015682,69
60015481,60028548,69
60003711,60030118,69
60029411,60030318,69
60005273,60011001,69
60011001,60014256,68
60015682,60023462,68
60001117,60006183,68
60011001,60012704,68
60023621,60029445,68
60030929,60031806,67
60005273,60008150,67
60000762,60026245,67
60027550,60028287,67
60027314,60029428,66
60005247,60105856,66
60009968,60016733,66
60000291,60008042,66
60003525,60013314,65
60000656,60013682,65
60000483,60009866,65
60007200,60025778,65
60005247,60028218,65
60007590,60015902,64
60015902,60022195,64
60002494,60009507,64
60015902,60026175,64
60006297,60014232,64
60004803,60007740,64
60011605,60030162,64
60007590,60022195,64
60001344,60015849,63
60005610,60009507,63
60002746,60009470,63
60012259,60028218,63
60005247,60016173,63
60024007,60028717,63
60000291,60028218,63
60005037,60029655,63
60002900,60107402,63
60000291,60028287,62
60000291,60032350,62
60006297,60023009,62
60020416,60032350,62
60008150,60011001,62
60002900,60018139,62
60000239,60012704,62
60000905,60008134,62
60001563,60004518,62
60028287,60032350,62
60015183,60020565,61
60014334,60016733,61
60000264,60011001,61
60002494,60022165,61
60025063,60031069,61
60016849,60021600,60
60006027,60010023,60
60012259,60032350,60
60005273,60012704,60
60009968,60020416,60
60002634,60026851,60
60006222,60009968,60
60029418,60030846,60
60010062,60032350,60
60011394,60025988,60
60005247,60016733,59
60002414,60015682,59
60011264,60032350,59
60018573,60105859,59
60015852,60028218,58
60002746,60003828,58
60006583,60032350,58
60016733,60027550,58
60015682,60030939,58
60025778,60033182,58
60000239,60031106,58
60012281,60024885,58
60005248,60028925,58
60022148,60029950,57
60006583,60014378,56
60027161,60030184,56
60016782,60030058,56
60002900,60026877,56
60017412,60030440,56
60000305,60032205,56
60007511,60013682,55
60011047,60015682,55
60020124,60028690,55
60009512,60015153,55
60012704,60031106,55
60011047,60185923,55
60015183,60029311,55
60016782,60029929,55
60013959,60014232,55
60023064,60029896,55
60005247,60007997,54
60010247,60028690,54
60014334,60028287,54
60011001,60102128,54
60025272,60031126,54
60008150,60012704,54
60005037,60008870,54
60009968,60015023,54
60000239,60011001,54
60001524,60029857,54
60007997,60015023,54
60010247,60020124,54
60028435,60031004,54
60016173,60027550,54
60005091,60019304,53
60020416,60020859,53
60008042,60014334,53
60014378,60022135,53
60016733,60020859,53
60006583,60022135,53
60008042,60014378,53
60007762,60014334,53
60005247,60015023,53
60005247,60009408,53
60000100,60032942,53
60009968,60022135,53
60006222,60014334,53
60005247,60020859,53
60005247,60014378,53
60005247,60008042,53
60006583,60020416,53
60005247,60014334,53
60014334,60020416,53
60005247,60022135,53
60006583,60008042,53
60007762,60015023,53
60007762,60020859,53
60005247,60006222,53
60008042,60009968,53
60014378,60020416,53
60005247,60006583,53
