aff_id,occurrence
60027363,12451
60008134,10250
60000905,9828
60002746,8726
60016849,7864
60019499,6190
60026553,5776
60001422,5477
60015682,4673
60001604,4321
60016782,4302
60029929,4271
60014232,4108
60025709,3628
60123796,3474
60015481,3324
60025272,3229
60031004,3202
60019578,3130
60012311,3026
60025063,3007
60025038,2983
60104653,2947
60022148,2911
60102125,2896
60010348,2878
60010365,2867
60069716,2811
60028333,2803
60026851,2802
60009860,2782
60031101,2779
60022195,2668
60001576,2598
60023691,2585
60015150,2498
60027245,2493
60005037,2470
60030840,2462
60014966,2440
60025858,2432
60007174,2424
60030521,2402
60025278,2357
60033316,2342
60004518,2334
60002494,2289
60025778,2287
60011520,2282
60017161,2255
60030612,2248
60012708,2234
60003970,2207
60031806,2168
60002952,2147
60025084,2141
60032499,2133
60007249,2123
60013314,2120
60030318,2111
60009507,2096
60019118,2075
60013682,2057
60104665,2044
60027550,2017
60028717,1994
60023020,1993
60003771,1983
60002441,1983
60005247,1947
60021199,1922
60009982,1921
60011001,1919
60006988,1905
60023578,1904
60001602,1892
60019533,1831
60006297,1827
60014439,1824
60021182,1821
60029622,1795
60001117,1790
60025111,1788
60015543,1785
60032838,1774
60002049,1764
60087826,1762
60005248,1721
60032350,1718
60016648,1698
60016908,1696
60017994,1688
60025761,1680
60003500,1654
60005429,1653
60029616,1610
60014334,1608
60032114,1603
60033100,1602
60001255,1598
60028897,1594
60009512,1572
60030162,1566
60004582,1558
60030319,1542
60017705,1541
60032179,1510
60017060,1506
60003711,1499
60024322,1487
60030835,1473
60012614,1450
60004156,1445
60005455,1445
60106017,1438
60019793,1433
60019295,1428
60031031,1427
60013141,1423
60010884,1422
60026245,1411
60000656,1408
60102126,1408
60032724,1396
60031941,1392
60008734,1382
60102127,1366
60031913,1362
60018353,1356
60029170,1355
60018869,1355
60007997,1351
60032619,1350
60029306,1348
60008724,1338
60029445,1335
60023588,1332
60012256,1329
60108904,1324
60073652,1317
60073471,1300
60013959,1298
60020304,1296
60019616,1292
60003858,1291
60102124,1284
60019722,1277
60020351,1276
60000745,1274
60017059,1270
60019778,1265
60024542,1258
60028950,1250
60007774,1249
60007363,1241
60016605,1235
60007457,1232
60017293,1230
60028186,1220
60012981,1217
60000481,1211
60104289,1211
60007711,1211
60017246,1206
60001997,1205
60002573,1204
60008435,1201
60006183,1201
60113147,1191
60018308,1191
60028218,1187
60104012,1180
60001001,1180
60021600,1176
60000221,1164
60103368,1163
60002306,1144
60020486,1133
60015023,1130
60024007,1126
60073385,1124
60012937,1122
60015622,1121
60003915,1100
60002483,1098
60027565,1094
60001772,1093
60019702,1083
60027509,1082
60001439,1073
60029278,1072
60025641,1071
60027282,1068
60138276,1067
60108488,1063
60105037,1061
60027272,1055
60007278,1055
60085101,1050
60003625,1045
60020650,1042
60030118,1038
60009343,1036
60025225,1028
60009470,1019
60016529,1017
60012259,1016
60000928,1012
60007493,1011
60085099,1011
60007776,1008
60019647,1002
60016521,993
60032942,986
60015618,984
60026680,983
60121699,981
60000765,981
60002014,978
60073387,977
60103673,976
60001563,974
60016653,972
60031069,964
60030280,964
60021567,961
60030718,961
60010065,960
60102538,953
60026796,952
60019160,947
60007989,945
60004718,944
60002414,940
60006027,940
60015742,933
60025370,933
60009102,932
60029507,930
60025960,928
60021119,925
60023237,924
60026810,924
60013227,919
60011394,918
60031581,918
60005244,914
60000305,913
60006876,911
60020547,905
60032907,900
60019674,899
60010432,897
60021859,896
60024266,894
60004538,889
60011047,888
60031514,880
60013551,878
60025488,876
60031041,872
60027468,866
60027767,865
60018038,864
60006385,864
60000308,862
60015138,857
60032006,855
60009358,854
60010814,854
60002339,852
60029311,848
60021255,844
60005273,843
60014256,842
60026748,842
60005681,838
60082819,835
60003269,835
60024045,835
60102756,832
60026489,831
60008950,831
60005711,828
60015574,826
60018205,825
60011766,823
60024621,821
60007762,820
60000762,816
60001361,815
60001157,813
60006577,809
60009697,809
60016733,809
60010023,806
60000356,804
60030769,800
60016218,800
60025988,799
60026695,798
60012306,798
60022756,798
60005686,797
60013372,795
60011460,792
60011447,791
60014468,791
60028378,789
60031707,788
60031331,785
60013243,781
60011373,780
60006288,777
60005510,776
60021160,776
60014171,776
60020661,772
60106629,772
60012070,769
60004354,766
60003044,766
60031126,766
60030058,765
60027561,764
60028265,763
60006337,762
60095034,761
60004923,761
60028609,761
60028548,759
60008042,758
60011605,758
60023380,757
60002644,757
60014416,754
60016987,750
60012954,750
60013332,748
60009254,747
60015765,745
60102151,744
60021947,743
60031828,740
60016809,740
113718900,739
60002173,739
60031226,737
60010571,737
60014982,736
60000264,734
60011715,732
60018310,731
60016437,729
60014652,729
60079887,722
60023146,722
60032987,720
60002593,718
60026601,718
60022095,716
60032530,711
60033129,710
60000401,708
60005558,707
60027086,707
60014739,705
60033182,704
60016912,702
60026108,701
60024025,700
60027675,699
60005036,696
60012689,696
60011019,694
60023506,694
60021523,693
60016728,691
60020870,690
60018805,686
60089931,683
60066010,681
60032083,681
60001490,679
60031888,678
60032882,678
60018150,677
60104546,674
60024052,674
60006475,672
60029470,670
60029747,667
60024541,663
60029241,661
60104544,661
60030640,660
60024324,654
60027470,651
60002388,650
60027844,648
60032144,646
60103674,644
60029150,644
60032356,644
60026877,642
60004956,641
60019619,638
60006894,637
60017018,636
60031216,635
60015183,635
60023052,635
60030315,633
60024652,633
60015913,630
60011125,630
60085801,629
60020195,628
60000239,628
60027856,625
60027811,624
60021784,623
60023256,622
60025153,620
60031040,620
60030440,618
60029543,617
60025310,615
60015197,612
60005141,609
60009866,607
60026415,606
60073390,605
60018273,602
60007511,602
60012464,600
60018554,599
60021763,599
60027716,598
60006173,596
60103653,595
60028421,595
60005465,594
60022119,594
60014205,593
60087294,590
60001881,589
60020599,587
60098516,586
60020475,586
60029358,586
60010499,586
60027314,585
60000145,585
60082964,585
60028868,584
60007029,582
60104285,582
60009796,582
60021918,579
60011149,578
60017724,578
60029631,577
60031846,576
60019953,575
60019544,575
60008768,574
60009408,574
60082502,570
60006564,570
60013409,569
60032955,568
60025152,567
60003280,564
60029681,564
60013789,562
60010261,561
60011549,560
60007903,557
60025590,555
60011170,555
60029937,554
60018573,554
60000874,553
60011664,552
60009839,552
60017829,552
60007895,551
60032215,549
60025160,547
60019816,546
60000291,545
60009037,543
60006925,543
60015941,542
60001565,541
60078879,541
60028229,538
60031810,537
60019870,537
60020828,533
60085102,533
60009963,532
60018910,530
60004828,528
60006222,528
60003892,528
60024805,526
60018363,525
60023882,522
60023222,521
60017412,520
60031150,520
60007816,518
60021658,517
60018491,517
60020044,517
60015875,517
60005518,515
60017311,514
60028084,513
60023813,512
60026383,511
60032442,510
60008978,510
60021519,509
60022020,508
60031363,506
60026707,506
60007740,504
60027386,502
60022132,501
60021660,499
60016835,497
60002836,495
60026571,495
60020337,493
60000986,493
60023681,493
60021902,493
60005322,493
60009657,492
60073509,492
60011641,491
60024252,491
60070034,491
60016005,489
60007746,489
60023695,489
60027090,488
60009409,488
60023797,487
60011604,487
60012556,485
60022773,485
60000964,484
60026125,484
60029738,484
60000297,483
60023998,483
60073391,483
60089816,483
60119141,482
60002194,481
60017134,481
60072429,481
60000990,480
