aff_id1,aff_id2,occurrence
60002746,60029929,3199
60013314,60069716,2520
60000905,60008134,2327
60007174,60025038,2138
60002746,60016782,2085
60000905,60001422,2010
60019499,60027363,1992
60001422,60008134,1804
60002746,60030521,1720
60016849,60030319,1618
60029622,60030280,1610
60001255,60027363,1499
60008134,60102124,1387
60006988,60031941,1378
60012256,60073387,1368
60000905,60123796,1338
60000905,60028950,1300
60020351,60031913,1265
60023146,60023588,1257
60019793,60033316,1179
60010348,60105037,1113
60003625,60015481,1085
60012311,60019295,1076
60016782,60032499,1069
60003044,60011125,1060
60026553,60027468,1005
60001422,60015622,1004
60023578,60102126,974
60015682,60025272,973
60026553,60033129,957
60021182,60026383,952
60008134,60027245,947
60002746,60014334,913
60009860,60108904,902
60001772,60008134,874
60027767,60073390,862
60005247,60027550,854
60019793,60025063,853
60025370,60073385,851
60010348,60026108,849
60015682,60024322,786
60000905,60104653,782
60015574,60024266,776
60008134,60102125,773
60026489,60026553,770
60015765,60016849,759
60002173,60028897,744
60014468,60016849,731
60030612,60079887,704
60009102,60026553,702
60025063,60031069,694
60013141,60023052,693
60005037,60011766,693
60016849,60029150,690
60000656,60021119,688
60000905,60005711,671
60011001,60015682,659
60007997,60009343,650
60066010,60108904,625
60000905,60102125,620
60014334,60016782,619
60001563,60004518,607
60016908,60017059,605
60000905,60103368,603
60001001,60029929,596
60013682,60021119,588
60000905,60104665,588
60000905,60027245,585
60002441,60008978,582
60024252,60103673,574
60006297,60030118,574
60002746,60030058,572
60015742,60027363,567
60002441,60011641,565
60023882,60029616,562
60017724,60104665,556
60011339,60015023,554
60005429,60073385,554
60016782,60022195,550
60022773,60028333,544
60012614,60019619,540
60014416,60027509,535
60005037,60022119,534
60026877,60028950,533
60000656,60013682,532
60017705,60087826,531
60004828,60027363,528
60000905,60015622,527
60019778,60025205,524
60001576,60010814,523
60019578,60026553,521
60016849,60021600,514
60016849,60085801,514
60019722,60024007,509
60018910,60027363,496
60008134,60103368,491
60006894,60016849,488
60002058,60003500,487
60000905,60001772,486
60008134,60102127,486
60003711,60030118,485
60011447,60104653,485
60000656,60098516,485
60023691,60105915,483
60000221,60027716,483
60017483,60027363,482
60001117,60006183,481
60018150,60025709,478
60025761,60087294,477
60025063,60070034,477
60005479,60032942,475
60016433,60021326,475
60004346,60007249,472
60014773,60027363,471
60025778,60033182,463
60003525,60013314,463
60008134,60104665,461
60009507,60009657,459
60008134,60028950,456
60015591,60019160,454
60021016,60027363,447
60012708,60025590,444
60017994,60105857,440
60008134,60104653,435
60016849,60027016,434
60021255,60105391,431
60001604,60009860,429
60021564,60102125,429
60002952,60016987,428
60005518,60011520,427
60009860,60066010,426
60000905,60027386,426
60000905,60108488,426
60012708,60032838,425
60016849,60017829,422
60002494,60022165,419
60010365,60028379,418
60016648,60025272,417
60008724,60113147,416
60001001,60002746,414
60014739,60026695,411
60005037,60008870,411
60014077,60029170,411
60010884,60029991,410
60012954,60016622,409
60003915,60030769,405
60003344,60019578,402
60002746,60032499,402
60008134,60112045,400
60006988,60072429,400
60005610,60009507,400
60003280,60017059,400
60008014,60019578,399
60017622,60027363,398
60008134,60123796,397
60003711,60006297,397
60020469,60025111,397
60028084,60032838,392
60000905,60026221,388
60024805,60025641,387
60008768,60016849,387
60027363,60027470,386
60007774,60016653,386
60005455,60017994,385
60014982,60073386,384
60025709,60026571,382
60016782,60029929,380
60007067,60030318,380
60000076,60003500,379
60002773,60028333,379
60008134,60015622,377
60011549,60027363,374
60002746,60009982,371
60020475,60094395,368
60008134,60030640,365
60015481,60031866,365
60000928,60002339,365
60007249,60013435,363
60009622,60082964,362
60002746,60022195,361
60009982,60022195,361
60068693,60104012,358
60031913,60073391,357
60005245,60026553,356
60029306,60080982,353
60019778,60033316,352
60007363,60013227,352
60016849,60017018,351
60017412,60030440,349
60001117,60005248,348
60023681,60113147,346
60004354,60008023,346
60024285,60026680,343
60027363,60028965,343
60006564,60030840,342
60002952,60104546,341
60026601,60027363,340
60025960,60104012,339
60011605,60029358,337
60009102,60026489,337
60012614,60025858,336
60026748,60031828,334
60028950,60030857,334
60010348,60068729,333
60026877,60123796,333
60026553,60110201,332
60019118,60089931,332
60027363,60029608,330
60005851,60104653,330
60026311,60027363,329
60008134,60106017,327
60005830,60102124,327
60000905,60102127,325
60028435,60031004,325
60010814,60030315,324
60001422,60009907,323
60008134,60031594,322
60002746,60015527,321
60000905,60021567,320
60008134,60104289,318
60014416,60032350,317
60012937,60013703,317
60014205,60019499,316
60027386,60106017,315
60025152,60030440,313
60010365,60086967,312
60015682,60024621,311
60007746,60018353,310
60001576,60002016,309
60023506,60085099,308
60001997,60008734,307
60004261,60108473,306
60010884,60026135,306
60016728,60016912,305
60002573,60026278,303
60015543,60026906,303
60000481,60110942,303
60015682,60016648,302
60024960,60027245,302
60013551,60087826,301
60000445,60104665,301
60017293,60113231,300
60102126,60108294,299
60005247,60105856,299
60001576,60001602,299
60007895,60018869,299
60006027,60010023,298
60005857,60025160,298
60017293,60159407,298
60014966,60073471,298
60001117,60028925,296
60002194,60019905,296
60014997,60027245,294
60000905,60102124,294
60000905,60106017,293
60012981,60014232,292
60014334,60032499,292
60012937,60019778,292
60004156,60084278,292
60025029,60031004,291
60014205,60027363,291
60002414,60015682,290
